gene_symbol	source_feature	evidence_family	loading_direction	loading_strength	n_source_features	n_evidence_families	leading_edge_status	tissue_support	replication_support	inclusion_reason
CHD9	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2	Reactome	positive	0.7183058857917786	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CLOCK	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2	Reactome	positive	0.7183058857917786	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CRTC1	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2	Reactome	positive	0.7183058857917786	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CRTC2	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2	Reactome	positive	0.7183058857917786	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CRTC3	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2	Reactome	positive	0.7183058857917786	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
HDAC3	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2	Reactome	positive	0.7183058857917786	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
HELZ2	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2	Reactome	positive	0.7183058857917786	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
MED1	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2	Reactome	positive	0.7183058857917786	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
NCOA1	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2	Reactome	positive	0.7183058857917786	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
NCOA2	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2	Reactome	positive	0.7183058857917786	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
NCOA6	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2	Reactome	positive	0.7183058857917786	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
NPAS2	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2	Reactome	positive	0.7183058857917786	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
NR1D1	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2	Reactome	positive	0.7183058857917786	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
NRIP1	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2	Reactome	positive	0.7183058857917786	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PPARA	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2	Reactome	positive	0.7183058857917786	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PPARGC1A	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2	Reactome	positive	0.7183058857917786	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
RAI1	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2	Reactome	positive	0.7183058857917786	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
RORA	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2	Reactome	positive	0.7183058857917786	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
RORB	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2	Reactome	positive	0.7183058857917786	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
RORC	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2	Reactome	positive	0.7183058857917786	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SIRT1	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2	Reactome	positive	0.7183058857917786	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SMARCD3	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2	Reactome	positive	0.7183058857917786	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TBL1X	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2	Reactome	positive	0.7183058857917786	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TBL1XR1	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2	Reactome	positive	0.7183058857917786	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TGS1	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2	Reactome	positive	0.7183058857917786	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
DERL2	Reactome::Hh mutants are degraded by ERAD	Reactome	negative	0.7175956964492798	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ERLEC1	Reactome::Hh mutants are degraded by ERAD	Reactome	negative	0.7175956964492798	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
OS9	Reactome::Hh mutants are degraded by ERAD	Reactome	negative	0.7175956964492798	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SEL1L	Reactome::Hh mutants are degraded by ERAD	Reactome	negative	0.7175956964492798	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SHH	Reactome::Hh mutants are degraded by ERAD	Reactome	negative	0.7175956964492798	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SYVN1	Reactome::Hh mutants are degraded by ERAD	Reactome	negative	0.7175956964492798	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
VCP	Reactome::Hh mutants are degraded by ERAD	Reactome	negative	0.7175956964492798	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ABL1	Reactome::Myogenesis	Reactome	positive	0.7144306302070618	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
BNIP2	Reactome::Myogenesis	Reactome	positive	0.7144306302070618	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
BOC	Reactome::Myogenesis	Reactome	positive	0.7144306302070618	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CDH15	Reactome::Myogenesis	Reactome	positive	0.7144306302070618	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CDH2	Reactome::Myogenesis	Reactome	positive	0.7144306302070618	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CDH4	Reactome::Myogenesis	Reactome	positive	0.7144306302070618	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CDON	Reactome::Myogenesis	Reactome	positive	0.7144306302070618	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CTNNA1	Reactome::Myogenesis	Reactome	positive	0.7144306302070618	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CTNNA2	Reactome::Myogenesis	Reactome	positive	0.7144306302070618	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CTNNB1	Reactome::Myogenesis	Reactome	positive	0.7144306302070618	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
MAP2K6	Reactome::Myogenesis	Reactome	positive	0.7144306302070618	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
MAPK11	Reactome::Myogenesis	Reactome	positive	0.7144306302070618	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
MAPK12	Reactome::Myogenesis	Reactome	positive	0.7144306302070618	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
MAPK14	Reactome::Myogenesis	Reactome	positive	0.7144306302070618	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
MEF2A	Reactome::Myogenesis	Reactome	positive	0.7144306302070618	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
MEF2B	Reactome::Myogenesis	Reactome	positive	0.7144306302070618	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
NEO1	Reactome::Myogenesis	Reactome	positive	0.7144306302070618	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
NTN3	Reactome::Myogenesis	Reactome	positive	0.7144306302070618	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SPAG9	Reactome::Myogenesis	Reactome	positive	0.7144306302070618	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ARNT	Reactome::Transcriptional Regulation by NPAS4	Reactome	positive	0.7144277691841125	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ARNT2	Reactome::Transcriptional Regulation by NPAS4	Reactome	positive	0.7144277691841125	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
BDNF	Reactome::Transcriptional Regulation by NPAS4	Reactome	positive	0.7144277691841125	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CDK5	Reactome::Transcriptional Regulation by NPAS4	Reactome	positive	0.7144277691841125	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CDK5R1	Reactome::Transcriptional Regulation by NPAS4	Reactome	positive	0.7144277691841125	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
FOS	Reactome::Transcriptional Regulation by NPAS4	Reactome	positive	0.7144277691841125	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
GEM	Reactome::Transcriptional Regulation by NPAS4	Reactome	positive	0.7144277691841125	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
IQSEC3	Reactome::Transcriptional Regulation by NPAS4	Reactome	positive	0.7144277691841125	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
KCNIP3	Reactome::Transcriptional Regulation by NPAS4	Reactome	positive	0.7144277691841125	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
MAGED1	Reactome::Transcriptional Regulation by NPAS4	Reactome	positive	0.7144277691841125	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
MDM2	Reactome::Transcriptional Regulation by NPAS4	Reactome	positive	0.7144277691841125	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
NAMPT	Reactome::Transcriptional Regulation by NPAS4	Reactome	positive	0.7144277691841125	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
NPAS4	Reactome::Transcriptional Regulation by NPAS4	Reactome	positive	0.7144277691841125	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
NR3C1	Reactome::Transcriptional Regulation by NPAS4	Reactome	positive	0.7144277691841125	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PLK2	Reactome::Transcriptional Regulation by NPAS4	Reactome	positive	0.7144277691841125	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
RBFOX3	Reactome::Transcriptional Regulation by NPAS4	Reactome	positive	0.7144277691841125	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
REST	Reactome::Transcriptional Regulation by NPAS4	Reactome	positive	0.7144277691841125	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
RET	Reactome::Transcriptional Regulation by NPAS4	Reactome	positive	0.7144277691841125	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SRF	Reactome::Transcriptional Regulation by NPAS4	Reactome	positive	0.7144277691841125	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SYT10	Reactome::Transcriptional Regulation by NPAS4	Reactome	positive	0.7144277691841125	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
miR-224	Reactome::Transcriptional Regulation by NPAS4	Reactome	positive	0.7144277691841125	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ACVR1B	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ACVR1C	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ACVR2A	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ACVR2B	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ACVRL1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
AMH	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
AMHR2	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
APH1A	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
APH1B	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ARHGEF18	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ARRB1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ARRB2	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ATP1B4	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
BAMBI	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
BMP10	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
BMP2	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
BMPR1A	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
BMPR1B	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
BMPR2	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CBL	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CCNC	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CCNK	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CCNT1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CCNT2	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CDK8	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CDK9	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CDKN2B	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CER1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CGN	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CHRDL1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
COL1A2	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
DRAP1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
E2F4	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
E2F5	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
F11R	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
FBN1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
FKBP1A	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
FOXH1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
FST	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
FSTL1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
FSTL3	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
FURIN	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
GDF2	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
GIPC1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
GREM2	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
HDAC1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
INHA	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
INHBA	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
INHBB	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ITGA8	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ITGAV	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ITGB1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ITGB3	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ITGB5	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ITGB6	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ITGB8	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
JUNB	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
LTBP1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
LTBP2	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
LTBP3	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
LTBP4	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
MEN1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
MMP14	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
MMP16	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
MTMR4	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
MYC	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
NCOR2	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
NCSTN	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
NEDD4L	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
NEDD8	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
NOG	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PARD3	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PARP1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PMEPA1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PPM1A	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PPP1CA	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PPP1CB	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PPP1CC	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PPP1R15A	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PRKCZ	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PSEN1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PSEN2	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PSENEN	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
RBL1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
RHOA	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
RNF111	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SERPINE1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SKI	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SKIL	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SMAD1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SMAD2	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SMAD5	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SMAD6	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SMAD7	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SMAD9	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SMURF1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SMURF2	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
STAT1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
STRAP	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
STUB1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TFDP1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TFDP2	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TGFB1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TGFB2	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TGFB3	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TGFBR1	Reactome::Signaling by TGFB family members	Reactome	positive	0.7109828591346741	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
