gene_symbol	source_feature	evidence_family	loading_direction	loading_strength	n_source_features	n_evidence_families	leading_edge_status	tissue_support	replication_support	inclusion_reason
NOS3	Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	0.861552894115448	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
PRKACA	Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	0.861552894115448	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
PRKACB	Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	0.861552894115448	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
PRKACG	Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	0.861552894115448	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
PRKCB	Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	0.861552894115448	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
PRKCD	Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	0.861552894115448	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
PTK2B	Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	0.861552894115448	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
PXN	Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	0.861552894115448	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
SH2D2A	Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	0.861552894115448	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
SHB	Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	0.861552894115448	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
SPHK1	Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	0.861552894115448	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
VEGFA	Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	0.861552894115448	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
ARHGAP11A	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
ARHGAP11B	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
ARHGAP19	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
ARHGAP28	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
ARHGAP40	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
ARHGAP8	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
ARHGEF2	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
ARHGEF3	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
ATP6AP1	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
BCAP31	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
DDRGK1	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
EMC3	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
FAF2	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
HMOX2	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MYO9A	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NET1	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
OBSCN	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
PCDH7	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
PLEKHG5	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
RHPN1	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
RHPN2	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
SCFD1	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
SOWAHC	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
STARD8	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
TEX2	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
TMEM87A	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
VMA22	Reactome::RHOA GTPase cycle	Reactome	positive	0.850378155708313	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
AKT1S1	Reactome::PI3K/AKT Signaling in Cancer	Reactome	positive	0.8500719666481018	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
BAD	Reactome::PI3K/AKT Signaling in Cancer	Reactome	positive	0.8500719666481018	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
CASP9	Reactome::PI3K/AKT Signaling in Cancer	Reactome	positive	0.8500719666481018	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
CDKN1A	Reactome::PI3K/AKT Signaling in Cancer	Reactome	positive	0.8500719666481018	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
CDKN1B	Reactome::PI3K/AKT Signaling in Cancer	Reactome	positive	0.8500719666481018	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
CHUK	Reactome::PI3K/AKT Signaling in Cancer	Reactome	positive	0.8500719666481018	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
CREB1	Reactome::PI3K/AKT Signaling in Cancer	Reactome	positive	0.8500719666481018	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
FOXO1	Reactome::PI3K/AKT Signaling in Cancer	Reactome	positive	0.8500719666481018	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
FOXO3	Reactome::PI3K/AKT Signaling in Cancer	Reactome	positive	0.8500719666481018	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
FOXO4	Reactome::PI3K/AKT Signaling in Cancer	Reactome	positive	0.8500719666481018	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
FOXO6	Reactome::PI3K/AKT Signaling in Cancer	Reactome	positive	0.8500719666481018	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
GSK3A	Reactome::PI3K/AKT Signaling in Cancer	Reactome	positive	0.8500719666481018	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
GSK3B	Reactome::PI3K/AKT Signaling in Cancer	Reactome	positive	0.8500719666481018	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MDM2	Reactome::PI3K/AKT Signaling in Cancer	Reactome	positive	0.8500719666481018	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NR4A1	Reactome::PI3K/AKT Signaling in Cancer	Reactome	positive	0.8500719666481018	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
RPS6KB2	Reactome::PI3K/AKT Signaling in Cancer	Reactome	positive	0.8500719666481018	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
TSC2	Reactome::PI3K/AKT Signaling in Cancer	Reactome	positive	0.8500719666481018	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
IL32	Reactome::RAC3 GTPase cycle	Reactome	positive	0.8399529457092285	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
OCRL	Reactome::RAC3 GTPase cycle	Reactome	positive	0.8399529457092285	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
RAC3	Reactome::RAC3 GTPase cycle	Reactome	positive	0.8399529457092285	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
SLITRK3	Reactome::RAC3 GTPase cycle	Reactome	positive	0.8399529457092285	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
PHLPP1	Reactome::Negative regulation of the PI3K/AKT network	Reactome	positive	0.8298355937004089	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
PHLPP2	Reactome::Negative regulation of the PI3K/AKT network	Reactome	positive	0.8298355937004089	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
C2orf49	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
CLP1	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
CPSF1	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
CPSF4	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
CSTF2	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
DDX1	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
ELAC2	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
FAM98B	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-ATP6	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-ATP8	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-CO1	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-CO2	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-CO3	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-CYB	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-ND1	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-ND2	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-ND3	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-ND4	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-ND4L	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-ND5	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-ND6	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-RNR1	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-RNR2	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-TA	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-TC	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-TD	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-TE	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-TF	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-TG	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-TH	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-TI	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-TK	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-TL1	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-TL2	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-TM	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-TN	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-TP	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-TQ	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-TR	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-TS2	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-TT	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-TV	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-TW	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MT-TY	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NDC1	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NUP107	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NUP133	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NUP153	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NUP155	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NUP160	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NUP188	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NUP205	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NUP210	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NUP214	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NUP35	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NUP37	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NUP42	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NUP43	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NUP50	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NUP54	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NUP58	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NUP62	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NUP85	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NUP88	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NUP93	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NUP98	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
POM121	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
POM121C	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
POP1	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
POP4	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
POP5	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
POP7	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
RAE1	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
RAN	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
RANBP2	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
RPP14	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
RPP21	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
RPP25	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
RPP30	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
RPP38	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
RPP40	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
RPPH1	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
RTCB	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
RTRAF	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
SEC13	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
SEH1L	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
TPR	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
TRNT1	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
TSEN15	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
TSEN2	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
TSEN34	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
TSEN54	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
XPOT	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
ZBTB8OS	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
CDK1	Reactome::MAPK1/MAPK3 signaling	Reactome	positive	0.8195633292198181	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
IL6	Reactome::MAPK1/MAPK3 signaling	Reactome	positive	0.8195633292198181	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
IL6R	Reactome::MAPK1/MAPK3 signaling	Reactome	positive	0.8195633292198181	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
IL6ST	Reactome::MAPK1/MAPK3 signaling	Reactome	positive	0.8195633292198181	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
TYK2	Reactome::MAPK1/MAPK3 signaling	Reactome	positive	0.8195633292198181	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
ABLIM1	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
ABLIM2	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
ABLIM3	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
AGAP2	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
DCC	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
DSCAM	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
DSCAML1	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
EZR	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
HJV	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
MYO10	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NEO1	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
NTN1	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
PITPNA	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
RGMA	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
RGMB	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
ROBO1	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
SIAH1	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
SIAH2	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
SLIT1	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
SLIT2	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
SLIT3	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
TRPC1	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
TRPC3	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
TRPC4	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
TRPC5	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
TRPC6	Reactome::Netrin-1 signaling	Reactome	positive	0.8193391561508179	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
