gene_symbol	source_feature	evidence_family	loading_direction	loading_strength	n_source_features	n_evidence_families	leading_edge_status	tissue_support	replication_support	inclusion_reason
RNF7	Reactome::Inactivation of CSF3 (G-CSF) signaling;Reactome::Signaling by CSF3 (G-CSF)	Reactome	negative	1.2700355052947998	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
SOCS1	Reactome::Inactivation of CSF3 (G-CSF) signaling;Reactome::Signaling by CSF3 (G-CSF)	Reactome	negative	1.2700355052947998	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
SOCS3	Reactome::Inactivation of CSF3 (G-CSF) signaling;Reactome::Signaling by CSF3 (G-CSF)	Reactome	negative	1.2700355052947998	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
STAT5A	Reactome::Inactivation of CSF3 (G-CSF) signaling;Reactome::Signaling by CSF3 (G-CSF)	Reactome	negative	1.2700355052947998	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
STAT5B	Reactome::Inactivation of CSF3 (G-CSF) signaling;Reactome::Signaling by CSF3 (G-CSF)	Reactome	negative	1.2700355052947998	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
SYK	Reactome::Inactivation of CSF3 (G-CSF) signaling;Reactome::Signaling by CSF3 (G-CSF)	Reactome	negative	1.2700355052947998	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
TYK2	Reactome::Inactivation of CSF3 (G-CSF) signaling;Reactome::Signaling by CSF3 (G-CSF)	Reactome	negative	1.2700355052947998	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
AAAS	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
GTF2F1	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
GTF2F2	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
HSP90AA1	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
IPO5	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NDC1	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NUP107	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NUP133	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NUP153	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NUP155	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NUP160	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NUP188	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NUP205	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NUP210	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NUP214	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NUP35	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NUP37	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NUP42	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NUP43	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NUP50	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NUP54	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NUP58	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NUP62	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NUP85	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NUP88	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NUP93	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NUP98	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
PARP1	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
POLR2A	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
POLR2B	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
POLR2C	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
POLR2E	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
POLR2F	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
POLR2G	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
POLR2H	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
POLR2I	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
POLR2J	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
POLR2K	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
POLR2L	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
POM121	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
POM121C	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
RAE1	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
RANBP2	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
TPR	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.2503745555877686	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
CASC3	Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	1.2394006252288818	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
DCP1A	Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	1.2394006252288818	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
MAGOH	Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	1.2394006252288818	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
MAGOHB	Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	1.2394006252288818	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
PNRC2	Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	1.2394006252288818	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
PPP2CA	Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	1.2394006252288818	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
PPP2R1A	Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	1.2394006252288818	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
PPP2R2A	Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	1.2394006252288818	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
RBM8A	Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	1.2394006252288818	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
RNPS1	Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	1.2394006252288818	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
SMG1	Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	1.2394006252288818	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
SMG5	Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	1.2394006252288818	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
SMG6	Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	1.2394006252288818	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
SMG7	Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	1.2394006252288818	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
SMG8	Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	1.2394006252288818	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
SMG9	Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	1.2394006252288818	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
UPF2	Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	1.2394006252288818	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
UPF3A	Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	1.2394006252288818	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
UPF3B	Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	1.2394006252288818	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
GBP1	Reactome::Influenza Infection;Reactome::Non-canonical inflammasome activation	Reactome	negative	1.2385185956954956	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
EEF2	Reactome::Eukaryotic Translation Elongation;Reactome::Peptide chain elongation	Reactome	negative	1.2373527884483337	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
CTH	Reactome::Degradation of cysteine and homocysteine;Reactome::Selenoamino acid metabolism	Reactome	negative;positive	1.2326922416687012	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
KPNA2	Reactome::Influenza Infection;Reactome::M-decay: degradation of maternal mRNAs by maternally stored factors	Reactome	negative	1.2299100160598755	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
CLTA	Reactome::Influenza Infection;Reactome::WNT5A-dependent internalization of FZD2, FZD5 and ROR2	Reactome	negative;positive	1.2281074523925781	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
CLTC	Reactome::Influenza Infection;Reactome::WNT5A-dependent internalization of FZD2, FZD5 and ROR2	Reactome	negative;positive	1.2281074523925781	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
EEFSEC	Reactome::Selenoamino acid metabolism;Reactome::Selenocysteine synthesis	Reactome	negative	1.222046434879303	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
PSTK	Reactome::Selenoamino acid metabolism;Reactome::Selenocysteine synthesis	Reactome	negative	1.222046434879303	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
SARS1	Reactome::Selenoamino acid metabolism;Reactome::Selenocysteine synthesis	Reactome	negative	1.222046434879303	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
SECISBP2	Reactome::Selenoamino acid metabolism;Reactome::Selenocysteine synthesis	Reactome	negative	1.222046434879303	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
SEPHS2	Reactome::Selenoamino acid metabolism;Reactome::Selenocysteine synthesis	Reactome	negative	1.222046434879303	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
SEPSECS	Reactome::Selenoamino acid metabolism;Reactome::Selenocysteine synthesis	Reactome	negative	1.222046434879303	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
FGF8	Reactome::Downstream signaling of activated FGFR2;Reactome::M-decay: degradation of maternal mRNAs by maternally stored factors	Reactome	negative	1.2136977910995483	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
GAB2	Reactome::Signaling by CSF3 (G-CSF)	Reactome	negative	0.6734268069267273	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
APOBEC3G	Reactome::APOBEC3G mediated resistance to HIV-1 infection	Reactome	positive	0.6680930256843567	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
BANF1	Reactome::APOBEC3G mediated resistance to HIV-1 infection	Reactome	positive	0.6680930256843567	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
HMGA1	Reactome::APOBEC3G mediated resistance to HIV-1 infection	Reactome	positive	0.6680930256843567	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
PPIA	Reactome::APOBEC3G mediated resistance to HIV-1 infection	Reactome	positive	0.6680930256843567	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
PSIP1	Reactome::APOBEC3G mediated resistance to HIV-1 infection	Reactome	positive	0.6680930256843567	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
gag	Reactome::APOBEC3G mediated resistance to HIV-1 infection	Reactome	positive	0.6680930256843567	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
gag-pol	Reactome::APOBEC3G mediated resistance to HIV-1 infection	Reactome	positive	0.6680930256843567	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
rev	Reactome::APOBEC3G mediated resistance to HIV-1 infection	Reactome	positive	0.6680930256843567	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
vif	Reactome::APOBEC3G mediated resistance to HIV-1 infection	Reactome	positive	0.6680930256843567	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
vpr	Reactome::APOBEC3G mediated resistance to HIV-1 infection	Reactome	positive	0.6680930256843567	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
vpu	Reactome::APOBEC3G mediated resistance to HIV-1 infection	Reactome	positive	0.6680930256843567	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
ATP6V0B	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
ATP6V0C	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
ATP6V0D1	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
ATP6V0D2	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
ATP6V0E1	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
ATP6V0E2	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
ATP6V1A	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
ATP6V1B1	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
ATP6V1B2	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
ATP6V1C1	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
ATP6V1C2	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
ATP6V1D	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
ATP6V1E1	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
ATP6V1E2	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
ATP6V1F	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
ATP6V1G1	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
ATP6V1G2	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
ATP6V1G3	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
ATP6V1H	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
CASTOR1	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
CASTOR2	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
DEPDC5	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
FLCN	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
FNIP1	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
FNIP2	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
ITFG2	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
KICS2	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
KPTN	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
LAMTOR1	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
LAMTOR2	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
LAMTOR3	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
LAMTOR4	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
LAMTOR5	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
MIOS	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
MLST8	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
MTOR	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
NPRL2	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
NPRL3	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
RHEB	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
RPTOR	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
RRAGA	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
RRAGB	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
RRAGC	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
RRAGD	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
SAMTOR	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
SESN1	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
SESN2	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
SH3BP4	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
SLC38A9	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
SZT2	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
TCIRG1	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
WDR24	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
WDR59	Reactome::Cellular response to starvation	Reactome	negative	0.6414870619773865	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
BTRC	Reactome::MAP3K8 (TPL2)-dependent MAPK1/3 activation	Reactome	negative	0.6390555500984192	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
