dataset	sample_name	axis	program_type	spatial_program	spot_spearman	n_spots	sample_accession
GSE202011		F1	EXTENDED	fibroblast_matrix	0.1467890116608046	1448	GSM6086636
GSE202011		F1	EXTENDED	fibroblast_inflammatory	0.3837584120629994	1448	GSM6086636
GSE202011		F1	EXTENDED	endothelial_vascular	0.4927696636917352	1448	GSM6086636
GSE202011		F1	EXTENDED	myeloid_dendritic	0.4987925714437879	1448	GSM6086636
GSE202011		F1	EXTENDED	T_NK_cytotoxic	0.4404051261984184	1448	GSM6086636
GSE202011		F1	EXTENDED	B_plasma	0.2157212602006286	1448	GSM6086636
GSE202011		F2	CORE	keratinocyte_basal	0.3850875007829238	1448	GSM6086636
GSE202011		F2	CORE	keratinocyte_spinous_suprabasal	0.3345068017021931	1448	GSM6086636
GSE202011		F2	CORE	keratinocyte_inflammatory_T17	0.2070355827443864	1448	GSM6086636
GSE202011		F2	CORE	keratinocyte_stress_hypoxia	0.5082481798710798	1448	GSM6086636
GSE202011		F2	CORE	fibroblast_matrix	0.2202963720240257	1448	GSM6086636
GSE202011		F2	CORE	fibroblast_inflammatory	0.4025524172494525	1448	GSM6086636
GSE202011		F2	CORE	endothelial_vascular	0.506233938546131	1448	GSM6086636
GSE202011		F2	CORE	myeloid_dendritic	0.5145433408696654	1448	GSM6086636
GSE202011		F2	CORE	T_NK_cytotoxic	0.4422346767087081	1448	GSM6086636
GSE202011		F2	CORE	B_plasma	0.2162125641721941	1448	GSM6086636
GSE202011		F2	EXTENDED	keratinocyte_basal	0.3771462656362993	1448	GSM6086636
GSE202011		F2	EXTENDED	keratinocyte_spinous_suprabasal	0.3204005847645613	1448	GSM6086636
GSE202011		F2	EXTENDED	keratinocyte_inflammatory_T17	0.189045852667985	1448	GSM6086636
GSE202011		F2	EXTENDED	keratinocyte_stress_hypoxia	0.5074757602007041	1448	GSM6086636
GSE202011		F2	EXTENDED	fibroblast_matrix	0.2283678863041569	1448	GSM6086636
GSE202011		F2	EXTENDED	fibroblast_inflammatory	0.4184141340237347	1448	GSM6086636
GSE202011		F2	EXTENDED	endothelial_vascular	0.5062570248971513	1448	GSM6086636
GSE202011		F2	EXTENDED	myeloid_dendritic	0.5087937135171742	1448	GSM6086636
GSE202011		F2	EXTENDED	T_NK_cytotoxic	0.4377225068385745	1448	GSM6086636
GSE202011		F2	EXTENDED	B_plasma	0.2161421911352455	1448	GSM6086636
GSE202011		F6	CORE	keratinocyte_basal	0.3868739458099288	1448	GSM6086636
GSE202011		F6	CORE	keratinocyte_spinous_suprabasal	0.3351370286416519	1448	GSM6086636
GSE202011		F6	CORE	keratinocyte_inflammatory_T17	0.2208153244335417	1448	GSM6086636
GSE202011		F6	CORE	keratinocyte_stress_hypoxia	0.5032618181864711	1448	GSM6086636
GSE202011		F6	CORE	fibroblast_matrix	0.0860064632105972	1448	GSM6086636
GSE202011		F6	CORE	fibroblast_inflammatory	0.3226484221768564	1448	GSM6086636
GSE202011		F6	CORE	endothelial_vascular	0.4662643090420569	1448	GSM6086636
GSE202011		F6	CORE	myeloid_dendritic	0.4779148159620718	1448	GSM6086636
GSE202011		F6	CORE	T_NK_cytotoxic	0.4260179315865665	1448	GSM6086636
GSE202011		F6	CORE	B_plasma	0.2146184214360776	1448	GSM6086636
GSE202011		F6	EXTENDED	keratinocyte_basal	0.4019869651708831	1448	GSM6086636
GSE202011		F6	EXTENDED	keratinocyte_spinous_suprabasal	0.3407574064676799	1448	GSM6086636
GSE202011		F6	EXTENDED	keratinocyte_inflammatory_T17	0.2112323605727831	1448	GSM6086636
GSE202011		F6	EXTENDED	keratinocyte_stress_hypoxia	0.5196874446192931	1448	GSM6086636
GSE202011		F6	EXTENDED	fibroblast_matrix	0.1090522333755328	1448	GSM6086636
GSE202011		F6	EXTENDED	fibroblast_inflammatory	0.3661625565846688	1448	GSM6086636
GSE202011		F6	EXTENDED	endothelial_vascular	0.5019674462066515	1448	GSM6086636
GSE202011		F6	EXTENDED	myeloid_dendritic	0.5049528477350891	1448	GSM6086636
GSE202011		F6	EXTENDED	T_NK_cytotoxic	0.4429675203790633	1448	GSM6086636
GSE202011		F6	EXTENDED	B_plasma	0.2179159214992139	1448	GSM6086636
GSE202011		F7	CORE	keratinocyte_basal	0.353508433637043	1448	GSM6086636
GSE202011		F7	CORE	keratinocyte_spinous_suprabasal	0.2636521985891323	1448	GSM6086636
GSE202011		F7	CORE	keratinocyte_inflammatory_T17	0.1364958596705394	1448	GSM6086636
GSE202011		F7	CORE	keratinocyte_stress_hypoxia	0.4721285062432739	1448	GSM6086636
GSE202011		F7	CORE	fibroblast_matrix	0.0722943258843091	1448	GSM6086636
GSE202011		F7	CORE	fibroblast_inflammatory	0.3760779581915759	1448	GSM6086636
GSE202011		F7	CORE	endothelial_vascular	0.5235057631384088	1448	GSM6086636
GSE202011		F7	CORE	myeloid_dendritic	0.5059333886916074	1448	GSM6086636
GSE202011		F7	CORE	T_NK_cytotoxic	0.4582702423808665	1448	GSM6086636
GSE202011		F7	CORE	B_plasma	0.2089998356112945	1448	GSM6086636
GSE202011		F7	EXTENDED	keratinocyte_basal	0.3711676098147087	1448	GSM6086636
GSE202011		F7	EXTENDED	keratinocyte_spinous_suprabasal	0.2925370266083545	1448	GSM6086636
GSE202011		F7	EXTENDED	keratinocyte_inflammatory_T17	0.1642848556253882	1448	GSM6086636
GSE202011		F7	EXTENDED	keratinocyte_stress_hypoxia	0.4970958924454852	1448	GSM6086636
GSE202011		F7	EXTENDED	fibroblast_matrix	0.0876976277362737	1448	GSM6086636
GSE202011		F7	EXTENDED	fibroblast_inflammatory	0.3781640377784322	1448	GSM6086636
GSE202011		F7	EXTENDED	endothelial_vascular	0.5170756434776846	1448	GSM6086636
GSE202011		F7	EXTENDED	myeloid_dendritic	0.5112581585221465	1448	GSM6086636
GSE202011		F7	EXTENDED	T_NK_cytotoxic	0.4587771799735364	1448	GSM6086636
GSE202011		F7	EXTENDED	B_plasma	0.215547959909171	1448	GSM6086636
GSE202011		F1	CORE	keratinocyte_basal	0.4155257407017726	651	GSM6086637
GSE202011		F1	CORE	keratinocyte_spinous_suprabasal	0.2396685246279547	651	GSM6086637
GSE202011		F1	CORE	keratinocyte_inflammatory_T17	0.090641659943065	651	GSM6086637
GSE202011		F1	CORE	keratinocyte_stress_hypoxia	0.4988451515389466	651	GSM6086637
GSE202011		F1	CORE	fibroblast_matrix	-0.3419239057566633	651	GSM6086637
GSE202011		F1	CORE	fibroblast_inflammatory	-0.1093226588431866	651	GSM6086637
GSE202011		F1	CORE	endothelial_vascular	0.1747311003941271	651	GSM6086637
GSE202011		F1	CORE	myeloid_dendritic	0.4301396089403804	651	GSM6086637
GSE202011		F1	CORE	T_NK_cytotoxic	0.3875250728950897	651	GSM6086637
GSE202011		F1	CORE	B_plasma	0.2709331908751938	651	GSM6086637
GSE202011		F1	EXTENDED	keratinocyte_basal	0.4015650433985134	651	GSM6086637
GSE202011		F1	EXTENDED	keratinocyte_spinous_suprabasal	0.2472177337801719	651	GSM6086637
GSE202011		F1	EXTENDED	keratinocyte_inflammatory_T17	0.0850909154174541	651	GSM6086637
GSE202011		F1	EXTENDED	keratinocyte_stress_hypoxia	0.5102039293466402	651	GSM6086637
GSE202011		F1	EXTENDED	fibroblast_matrix	-0.3186602899957989	651	GSM6086637
GSE202011		F1	EXTENDED	fibroblast_inflammatory	-0.0801553360820057	651	GSM6086637
GSE202011		F1	EXTENDED	endothelial_vascular	0.2009662496144085	651	GSM6086637
GSE202011		F1	EXTENDED	myeloid_dendritic	0.4499859604914553	651	GSM6086637
GSE202011		F1	EXTENDED	T_NK_cytotoxic	0.4131150872491714	651	GSM6086637
GSE202011		F1	EXTENDED	B_plasma	0.2768347636868821	651	GSM6086637
GSE202011		F2	CORE	keratinocyte_basal	0.3247310687501829	651	GSM6086637
GSE202011		F2	CORE	keratinocyte_spinous_suprabasal	0.1819856336024948	651	GSM6086637
GSE202011		F2	CORE	keratinocyte_inflammatory_T17	0.0539624594680996	651	GSM6086637
GSE202011		F2	CORE	keratinocyte_stress_hypoxia	0.483930882967187	651	GSM6086637
GSE202011		F2	CORE	fibroblast_matrix	-0.2270863566965792	651	GSM6086637
GSE202011		F2	CORE	fibroblast_inflammatory	0.0162109601502568	651	GSM6086637
GSE202011		F2	CORE	endothelial_vascular	0.2387929656213171	651	GSM6086637
GSE202011		F2	CORE	myeloid_dendritic	0.5008454589485832	651	GSM6086637
GSE202011		F2	CORE	T_NK_cytotoxic	0.4635131075390657	651	GSM6086637
GSE202011		F2	CORE	B_plasma	0.2836438106584261	651	GSM6086637
GSE202011		F2	EXTENDED	keratinocyte_basal	0.3242206486221837	651	GSM6086637
GSE202011		F2	EXTENDED	keratinocyte_spinous_suprabasal	0.1314435337075352	651	GSM6086637
GSE202011		F2	EXTENDED	keratinocyte_inflammatory_T17	-0.0019040804831424	651	GSM6086637
GSE202011		F2	EXTENDED	keratinocyte_stress_hypoxia	0.4592411639168824	651	GSM6086637
GSE202011		F2	EXTENDED	fibroblast_matrix	-0.156832678043839	651	GSM6086637
GSE202011		F2	EXTENDED	fibroblast_inflammatory	0.0748949347225484	651	GSM6086637
GSE202011		F2	EXTENDED	endothelial_vascular	0.271017386593843	651	GSM6086637
GSE202011		F2	EXTENDED	myeloid_dendritic	0.5097788059482022	651	GSM6086637
GSE202011		F2	EXTENDED	T_NK_cytotoxic	0.4541580524708727	651	GSM6086637
GSE202011		F2	EXTENDED	B_plasma	0.2973409757134114	651	GSM6086637
GSE202011		F6	CORE	keratinocyte_basal	0.4185499464527807	651	GSM6086637
GSE202011		F6	CORE	keratinocyte_spinous_suprabasal	0.3584693062164062	651	GSM6086637
GSE202011		F6	CORE	keratinocyte_inflammatory_T17	0.223762624137577	651	GSM6086637
GSE202011		F6	CORE	keratinocyte_stress_hypoxia	0.5396768257960878	651	GSM6086637
GSE202011		F6	CORE	fibroblast_matrix	-0.4207425355431335	651	GSM6086637
GSE202011		F6	CORE	fibroblast_inflammatory	-0.1941928300226084	651	GSM6086637
GSE202011		F6	CORE	endothelial_vascular	0.0888015270725623	651	GSM6086637
GSE202011		F6	CORE	myeloid_dendritic	0.3949888503515614	651	GSM6086637
GSE202011		F6	CORE	T_NK_cytotoxic	0.385781443068575	651	GSM6086637
GSE202011		F6	CORE	B_plasma	0.2535783546252491	651	GSM6086637
GSE202011		F6	EXTENDED	keratinocyte_basal	0.436705435794906	651	GSM6086637
GSE202011		F6	EXTENDED	keratinocyte_spinous_suprabasal	0.3257573892563008	651	GSM6086637
GSE202011		F6	EXTENDED	keratinocyte_inflammatory_T17	0.1736640837887622	651	GSM6086637
GSE202011		F6	EXTENDED	keratinocyte_stress_hypoxia	0.5402125939853102	651	GSM6086637
GSE202011		F6	EXTENDED	fibroblast_matrix	-0.3984060785285002	651	GSM6086637
GSE202011		F6	EXTENDED	fibroblast_inflammatory	-0.1507864424575418	651	GSM6086637
GSE202011		F6	EXTENDED	endothelial_vascular	0.1359646671688816	651	GSM6086637
GSE202011		F6	EXTENDED	myeloid_dendritic	0.4307233054673906	651	GSM6086637
GSE202011		F6	EXTENDED	T_NK_cytotoxic	0.4272732743231691	651	GSM6086637
GSE202011		F6	EXTENDED	B_plasma	0.2594341207919728	651	GSM6086637
GSE202011		F7	CORE	keratinocyte_basal	0.402952159572525	651	GSM6086637
GSE202011		F7	CORE	keratinocyte_spinous_suprabasal	0.1847793172590323	651	GSM6086637
GSE202011		F7	CORE	keratinocyte_inflammatory_T17	0.0168226469750316	651	GSM6086637
GSE202011		F7	CORE	keratinocyte_stress_hypoxia	0.4390165240913976	651	GSM6086637
GSE202011		F7	CORE	fibroblast_matrix	-0.3878873537787354	651	GSM6086637
GSE202011		F7	CORE	fibroblast_inflammatory	-0.1076668582854531	651	GSM6086637
GSE202011		F7	CORE	endothelial_vascular	0.1666451098536494	651	GSM6086637
GSE202011		F7	CORE	myeloid_dendritic	0.4227438726084336	651	GSM6086637
GSE202011		F7	CORE	T_NK_cytotoxic	0.443291651266009	651	GSM6086637
GSE202011		F7	CORE	B_plasma	0.2553935460045412	651	GSM6086637
GSE202011		F7	EXTENDED	keratinocyte_basal	0.4250257531965981	651	GSM6086637
GSE202011		F7	EXTENDED	keratinocyte_spinous_suprabasal	0.2546251927372054	651	GSM6086637
GSE202011		F7	EXTENDED	keratinocyte_inflammatory_T17	0.0970541273490016	651	GSM6086637
GSE202011		F7	EXTENDED	keratinocyte_stress_hypoxia	0.5018958200426168	651	GSM6086637
GSE202011		F7	EXTENDED	fibroblast_matrix	-0.4139329596971015	651	GSM6086637
GSE202011		F7	EXTENDED	fibroblast_inflammatory	-0.1438161947995294	651	GSM6086637
GSE202011		F7	EXTENDED	endothelial_vascular	0.1610684740830162	651	GSM6086637
GSE202011		F7	EXTENDED	myeloid_dendritic	0.4373786065720341	651	GSM6086637
GSE202011		F7	EXTENDED	T_NK_cytotoxic	0.4460305276591342	651	GSM6086637
GSE202011		F7	EXTENDED	B_plasma	0.2727632979054762	651	GSM6086637
GSE202011		F1	CORE	keratinocyte_basal	0.4137360460926609	786	GSM6086638
GSE202011		F1	CORE	keratinocyte_spinous_suprabasal	0.2931485130555679	786	GSM6086638
GSE202011		F1	CORE	keratinocyte_inflammatory_T17	0.3946366003233613	786	GSM6086638
GSE202011		F1	CORE	keratinocyte_stress_hypoxia	0.4673764205405296	786	GSM6086638
GSE202011		F1	CORE	fibroblast_matrix	0.1067512188075923	786	GSM6086638
GSE202011		F1	CORE	fibroblast_inflammatory	0.3831908577809517	786	GSM6086638
GSE202011		F1	CORE	endothelial_vascular	0.4161416083873743	786	GSM6086638
GSE202011		F1	CORE	myeloid_dendritic	0.4104252695413629	786	GSM6086638
GSE202011		F1	CORE	T_NK_cytotoxic	0.1964951176027655	786	GSM6086638
GSE202011		F1	CORE	B_plasma	0.0651210584190351	786	GSM6086638
GSE202011		F1	EXTENDED	keratinocyte_basal	0.4375356307429693	786	GSM6086638
GSE202011		F1	EXTENDED	keratinocyte_spinous_suprabasal	0.3133964400147795	786	GSM6086638
GSE202011		F1	EXTENDED	keratinocyte_inflammatory_T17	0.3930786783825185	786	GSM6086638
GSE202011		F1	EXTENDED	keratinocyte_stress_hypoxia	0.4905683775743866	786	GSM6086638
GSE202011		F1	EXTENDED	fibroblast_matrix	0.219407470835325	786	GSM6086638
GSE202011		F1	EXTENDED	fibroblast_inflammatory	0.4446660194548381	786	GSM6086638
GSE202011		F1	EXTENDED	endothelial_vascular	0.4422650387204466	786	GSM6086638
GSE202011		F1	EXTENDED	myeloid_dendritic	0.4284876627570902	786	GSM6086638
GSE202011		F1	EXTENDED	T_NK_cytotoxic	0.2122495161950845	786	GSM6086638
GSE202011		F1	EXTENDED	B_plasma	0.0506094046556381	786	GSM6086638
GSE202011		F2	CORE	keratinocyte_basal	0.4180702962167505	786	GSM6086638
GSE202011		F2	CORE	keratinocyte_spinous_suprabasal	0.3110121832632787	786	GSM6086638
GSE202011		F2	CORE	keratinocyte_inflammatory_T17	0.3972676633754641	786	GSM6086638
GSE202011		F2	CORE	keratinocyte_stress_hypoxia	0.4773210794084623	786	GSM6086638
GSE202011		F2	CORE	fibroblast_matrix	0.3170508496693203	786	GSM6086638
GSE202011		F2	CORE	fibroblast_inflammatory	0.4327130240872704	786	GSM6086638
GSE202011		F2	CORE	endothelial_vascular	0.4478772772673701	786	GSM6086638
GSE202011		F2	CORE	myeloid_dendritic	0.441720451771891	786	GSM6086638
GSE202011		F2	CORE	T_NK_cytotoxic	0.1961371873456096	786	GSM6086638
GSE202011		F2	CORE	B_plasma	0.0555386132921691	786	GSM6086638
GSE202011		F2	EXTENDED	keratinocyte_basal	0.4470123790342865	786	GSM6086638
GSE202011		F2	EXTENDED	keratinocyte_spinous_suprabasal	0.3032669611486475	786	GSM6086638
GSE202011		F2	EXTENDED	keratinocyte_inflammatory_T17	0.4005559022272192	786	GSM6086638
GSE202011		F2	EXTENDED	keratinocyte_stress_hypoxia	0.4902693434901631	786	GSM6086638
GSE202011		F2	EXTENDED	fibroblast_matrix	0.3043357167249748	786	GSM6086638
GSE202011		F2	EXTENDED	fibroblast_inflammatory	0.4425040341196566	786	GSM6086638
GSE202011		F2	EXTENDED	endothelial_vascular	0.4615224732960538	786	GSM6086638
GSE202011		F2	EXTENDED	myeloid_dendritic	0.4391906247283657	786	GSM6086638
GSE202011		F2	EXTENDED	T_NK_cytotoxic	0.2065549257658517	786	GSM6086638
GSE202011		F2	EXTENDED	B_plasma	0.0500612204712623	786	GSM6086638
GSE202011		F6	CORE	keratinocyte_basal	0.4151826636252239	786	GSM6086638
GSE202011		F6	CORE	keratinocyte_spinous_suprabasal	0.3212945798270832	786	GSM6086638
GSE202011		F6	CORE	keratinocyte_inflammatory_T17	0.3914648594580933	786	GSM6086638
GSE202011		F6	CORE	keratinocyte_stress_hypoxia	0.4828596782439828	786	GSM6086638
GSE202011		F6	CORE	fibroblast_matrix	0.1792323652257735	786	GSM6086638
GSE202011		F6	CORE	fibroblast_inflammatory	0.3917988240701187	786	GSM6086638
GSE202011		F6	CORE	endothelial_vascular	0.437042427900426	786	GSM6086638
GSE202011		F6	CORE	myeloid_dendritic	0.4336252288143255	786	GSM6086638
GSE202011		F6	CORE	T_NK_cytotoxic	0.1854637068441212	786	GSM6086638
GSE202011		F6	CORE	B_plasma	0.0808513621832104	786	GSM6086638
GSE202011		F6	EXTENDED	keratinocyte_basal	0.431918409743777	786	GSM6086638
GSE202011		F6	EXTENDED	keratinocyte_spinous_suprabasal	0.3455122466148418	786	GSM6086638
GSE202011		F6	EXTENDED	keratinocyte_inflammatory_T17	0.3992627113189919	786	GSM6086638
GSE202011		F6	EXTENDED	keratinocyte_stress_hypoxia	0.4899928285271767	786	GSM6086638
GSE202011		F6	EXTENDED	fibroblast_matrix	0.2013274791431998	786	GSM6086638
GSE202011		F6	EXTENDED	fibroblast_inflammatory	0.4619433253910853	786	GSM6086638
GSE202011		F6	EXTENDED	endothelial_vascular	0.446482506193214	786	GSM6086638
GSE202011		F6	EXTENDED	myeloid_dendritic	0.4330770663197674	786	GSM6086638
GSE202011		F6	EXTENDED	T_NK_cytotoxic	0.1942744092348438	786	GSM6086638
GSE202011		F6	EXTENDED	B_plasma	0.0777490304792007	786	GSM6086638
GSE202011		F7	CORE	keratinocyte_basal	0.4349784969660653	786	GSM6086638
GSE202011		F7	CORE	keratinocyte_spinous_suprabasal	0.3509797039478277	786	GSM6086638
GSE202011		F7	CORE	keratinocyte_inflammatory_T17	0.375841964873308	786	GSM6086638
GSE202011		F7	CORE	keratinocyte_stress_hypoxia	0.4831167270391123	786	GSM6086638
GSE202011		F7	CORE	fibroblast_matrix	0.2187782365189221	786	GSM6086638
GSE202011		F7	CORE	fibroblast_inflammatory	0.4675940843786696	786	GSM6086638
GSE202011		F7	CORE	endothelial_vascular	0.4584010624594475	786	GSM6086638
GSE202011		F7	CORE	myeloid_dendritic	0.4464087536981563	786	GSM6086638
GSE202011		F7	CORE	T_NK_cytotoxic	0.2051519852240972	786	GSM6086638
GSE202011		F7	CORE	B_plasma	0.0872206567983825	786	GSM6086638
GSE202011		F7	EXTENDED	keratinocyte_basal	0.4379251854763752	786	GSM6086638
GSE202011		F7	EXTENDED	keratinocyte_spinous_suprabasal	0.3476358254055476	786	GSM6086638
GSE202011		F7	EXTENDED	keratinocyte_inflammatory_T17	0.3856028596663264	786	GSM6086638
GSE202011		F7	EXTENDED	keratinocyte_stress_hypoxia	0.497882625186106	786	GSM6086638
GSE202011		F7	EXTENDED	fibroblast_matrix	0.2247013740531937	786	GSM6086638
GSE202011		F7	EXTENDED	fibroblast_inflammatory	0.4713368566908842	786	GSM6086638
GSE202011		F7	EXTENDED	endothelial_vascular	0.4609573568456601	786	GSM6086638
GSE202011		F7	EXTENDED	myeloid_dendritic	0.445545391996974	786	GSM6086638
GSE202011		F7	EXTENDED	T_NK_cytotoxic	0.2008390132342507	786	GSM6086638
GSE202011		F7	EXTENDED	B_plasma	0.0847493147236545	786	GSM6086638
GSE202011		F1	CORE	keratinocyte_basal	0.4175133216985335	1070	GSM6086639
GSE202011		F1	CORE	keratinocyte_spinous_suprabasal	0.330106964379238	1070	GSM6086639
GSE202011		F1	CORE	keratinocyte_inflammatory_T17	0.2626555014382271	1070	GSM6086639
GSE202011		F1	CORE	keratinocyte_stress_hypoxia	0.4420634075826682	1070	GSM6086639
GSE202011		F1	CORE	fibroblast_matrix	0.2739377856037842	1070	GSM6086639
GSE202011		F1	CORE	fibroblast_inflammatory	0.4366522427432832	1070	GSM6086639
GSE202011		F1	CORE	endothelial_vascular	0.4039452621588226	1070	GSM6086639
GSE202011		F1	CORE	myeloid_dendritic	0.3975830245921494	1070	GSM6086639
GSE202011		F1	CORE	T_NK_cytotoxic	0.1936865078892779	1070	GSM6086639
GSE202011		F1	CORE	B_plasma	0.1476749526045712	1070	GSM6086639
GSE202011		F1	EXTENDED	keratinocyte_basal	0.4407029076544396	1070	GSM6086639
GSE202011		F1	EXTENDED	keratinocyte_spinous_suprabasal	0.3459741611210468	1070	GSM6086639
GSE202011		F1	EXTENDED	keratinocyte_inflammatory_T17	0.2599583965479976	1070	GSM6086639
GSE202011		F1	EXTENDED	keratinocyte_stress_hypoxia	0.4529516318607977	1070	GSM6086639
GSE202011		F1	EXTENDED	fibroblast_matrix	0.3725763693676109	1070	GSM6086639
GSE202011		F1	EXTENDED	fibroblast_inflammatory	0.4822436778037853	1070	GSM6086639
GSE202011		F1	EXTENDED	endothelial_vascular	0.4129430078511868	1070	GSM6086639
GSE202011		F1	EXTENDED	myeloid_dendritic	0.4078493895993858	1070	GSM6086639
GSE202011		F1	EXTENDED	T_NK_cytotoxic	0.186028291040611	1070	GSM6086639
GSE202011		F1	EXTENDED	B_plasma	0.1381112082591451	1070	GSM6086639
GSE202011		F2	CORE	keratinocyte_basal	0.4384092455312784	1070	GSM6086639
GSE202011		F2	CORE	keratinocyte_spinous_suprabasal	0.3514505415029854	1070	GSM6086639
GSE202011		F2	CORE	keratinocyte_inflammatory_T17	0.2503191617696318	1070	GSM6086639
GSE202011		F2	CORE	keratinocyte_stress_hypoxia	0.4488851458780709	1070	GSM6086639
GSE202011		F2	CORE	fibroblast_matrix	0.4304915045347179	1070	GSM6086639
GSE202011		F2	CORE	fibroblast_inflammatory	0.4721140966438273	1070	GSM6086639
GSE202011		F2	CORE	endothelial_vascular	0.4479202194075997	1070	GSM6086639
GSE202011		F2	CORE	myeloid_dendritic	0.4043258248469261	1070	GSM6086639
GSE202011		F2	CORE	T_NK_cytotoxic	0.2035364909324654	1070	GSM6086639
GSE202011		F2	CORE	B_plasma	0.1388869583172034	1070	GSM6086639
GSE202011		F2	EXTENDED	keratinocyte_basal	0.4534409212086622	1070	GSM6086639
GSE202011		F2	EXTENDED	keratinocyte_spinous_suprabasal	0.3586162913354008	1070	GSM6086639
GSE202011		F2	EXTENDED	keratinocyte_inflammatory_T17	0.2569405178582427	1070	GSM6086639
GSE202011		F2	EXTENDED	keratinocyte_stress_hypoxia	0.4612666403693347	1070	GSM6086639
GSE202011		F2	EXTENDED	fibroblast_matrix	0.4253030220315949	1070	GSM6086639
GSE202011		F2	EXTENDED	fibroblast_inflammatory	0.4763126896057509	1070	GSM6086639
GSE202011		F2	EXTENDED	endothelial_vascular	0.4436057999421812	1070	GSM6086639
GSE202011		F2	EXTENDED	myeloid_dendritic	0.4048456715232726	1070	GSM6086639
GSE202011		F2	EXTENDED	T_NK_cytotoxic	0.1993241941413705	1070	GSM6086639
GSE202011		F2	EXTENDED	B_plasma	0.1408316236848645	1070	GSM6086639
GSE202011		F6	CORE	keratinocyte_basal	0.4175771078418481	1070	GSM6086639
GSE202011		F6	CORE	keratinocyte_spinous_suprabasal	0.3195768217329675	1070	GSM6086639
GSE202011		F6	CORE	keratinocyte_inflammatory_T17	0.2625436172984466	1070	GSM6086639
GSE202011		F6	CORE	keratinocyte_stress_hypoxia	0.449004456252718	1070	GSM6086639
GSE202011		F6	CORE	fibroblast_matrix	0.3049232700241085	1070	GSM6086639
GSE202011		F6	CORE	fibroblast_inflammatory	0.4309386393821801	1070	GSM6086639
GSE202011		F6	CORE	endothelial_vascular	0.4087007176060457	1070	GSM6086639
GSE202011		F6	CORE	myeloid_dendritic	0.4016680622821779	1070	GSM6086639
GSE202011		F6	CORE	T_NK_cytotoxic	0.1989156034181085	1070	GSM6086639
GSE202011		F6	CORE	B_plasma	0.1286590866256398	1070	GSM6086639
GSE202011		F6	EXTENDED	keratinocyte_basal	0.4209313467549886	1070	GSM6086639
GSE202011		F6	EXTENDED	keratinocyte_spinous_suprabasal	0.3436837391839437	1070	GSM6086639
GSE202011		F6	EXTENDED	keratinocyte_inflammatory_T17	0.2724306109166968	1070	GSM6086639
GSE202011		F6	EXTENDED	keratinocyte_stress_hypoxia	0.4593808533115011	1070	GSM6086639
GSE202011		F6	EXTENDED	fibroblast_matrix	0.3198033890038379	1070	GSM6086639
GSE202011		F6	EXTENDED	fibroblast_inflammatory	0.4575835111483102	1070	GSM6086639
GSE202011		F6	EXTENDED	endothelial_vascular	0.4344912693233335	1070	GSM6086639
GSE202011		F6	EXTENDED	myeloid_dendritic	0.4106223123610946	1070	GSM6086639
GSE202011		F6	EXTENDED	T_NK_cytotoxic	0.2046748412767251	1070	GSM6086639
GSE202011		F6	EXTENDED	B_plasma	0.1338537123994963	1070	GSM6086639
GSE202011		F7	CORE	keratinocyte_basal	0.4405971339338268	1070	GSM6086639
GSE202011		F7	CORE	keratinocyte_spinous_suprabasal	0.334274173522527	1070	GSM6086639
GSE202011		F7	CORE	keratinocyte_inflammatory_T17	0.2623144049741119	1070	GSM6086639
GSE202011		F7	CORE	keratinocyte_stress_hypoxia	0.4432521407431171	1070	GSM6086639
GSE202011		F7	CORE	fibroblast_matrix	0.2910671420738267	1070	GSM6086639
GSE202011		F7	CORE	fibroblast_inflammatory	0.472198773061581	1070	GSM6086639
GSE202011		F7	CORE	endothelial_vascular	0.4625661149370383	1070	GSM6086639
GSE202011		F7	CORE	myeloid_dendritic	0.4212859826545665	1070	GSM6086639
GSE202011		F7	CORE	T_NK_cytotoxic	0.2083655403219966	1070	GSM6086639
GSE202011		F7	CORE	B_plasma	0.144486138129648	1070	GSM6086639
GSE202011		F7	EXTENDED	keratinocyte_basal	0.4440529274906394	1070	GSM6086639
GSE202011		F7	EXTENDED	keratinocyte_spinous_suprabasal	0.3420055399509487	1070	GSM6086639
GSE202011		F7	EXTENDED	keratinocyte_inflammatory_T17	0.2659621890968826	1070	GSM6086639
GSE202011		F7	EXTENDED	keratinocyte_stress_hypoxia	0.4503757800260531	1070	GSM6086639
GSE202011		F7	EXTENDED	fibroblast_matrix	0.2969458727456702	1070	GSM6086639
GSE202011		F7	EXTENDED	fibroblast_inflammatory	0.475152728094056	1070	GSM6086639
GSE202011		F7	EXTENDED	endothelial_vascular	0.4589969193770231	1070	GSM6086639
GSE202011		F7	EXTENDED	myeloid_dendritic	0.4258340338196394	1070	GSM6086639
GSE202011		F7	EXTENDED	T_NK_cytotoxic	0.2056882087740127	1070	GSM6086639
GSE202011		F7	EXTENDED	B_plasma	0.1410459488537674	1070	GSM6086639
GSE202011		F1	CORE	keratinocyte_basal	0.3643943896852574	634	GSM6086640
GSE202011		F1	CORE	keratinocyte_spinous_suprabasal	0.3425077886279951	634	GSM6086640
GSE202011		F1	CORE	keratinocyte_inflammatory_T17	0.2654345559603701	634	GSM6086640
GSE202011		F1	CORE	keratinocyte_stress_hypoxia	0.4929871477262902	634	GSM6086640
GSE202011		F1	CORE	fibroblast_matrix	-0.0432800931923227	634	GSM6086640
GSE202011		F1	CORE	fibroblast_inflammatory	0.3358808239069711	634	GSM6086640
