sample	feature	view	group	value
1003	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.03378886706273284
1004	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-2.033949889983336
1005	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	0.7351547222999131
1006	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	0.17692501703747238
1008	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.6497217590480339
1009	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.5417714153474428
1013	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.3365685097544586
1014	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	0.8983769386759983
138001	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.4503540071685932
138002	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.9512047009145133
138003	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	0.7651409288834025
138004	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.8380675539129888
23002	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-1.8420381678489819
23003	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-1.858246928164392
23005	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.8178066035187301
23006	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	0.43561683167127285
23007	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	1.129027597964166
23009	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-1.18298997342474
23012	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.3035026387110363
5002	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	1.4079803629922425
5003	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	1.8822486898208937
5004	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	2.463494834731203
5006	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	0.6533004827071329
5007	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.637727276414633
5008	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.3464558535468505
5015	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	0.49105079194995427
5016	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-1.9428566570107828
5017	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.3456454155310617
5018	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	0.4453420878605208
5019	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	0.37110596561598835
5020	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	0.17141403853024265
5021	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	0.6160203339817099
5022	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.6019059161175827
5023	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-1.003072733923778
5024	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.9330508893612464
5025	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	1.969613907920921
60001	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.052266853822313546
60005	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.35845033618024275
6001	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	1.7935867708956632
6002	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	0.4610645853664562
6003	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.6735486367116659
6004	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	1.107632034347857
6005	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	0.6019187125073171
6006	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.5620323657417102
6007	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	0.49315793079096343
6008	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	1.3948512671367737
6010	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.051294328203363534
6012	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	0.20383155916103737
6013	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	1.1967802160825534
6014	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	0.4477734019078437
6016	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.0036405728760996675
6017	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-1.0406770578555236
6018	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	1.328071174637319
6019	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	1.5120406042171204
6020	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	0.5354627952141587
6021	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-1.3095803914880297
6022	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-1.3573962344184636
6023	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.8534658762126365
6024	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-1.3655006145761688
6025	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	1.7297242552529628
6026	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.200739098311396
6028	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.4471122551055077
6029	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.8526554381968477
6030	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	0.2394908318549178
6031	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.3419174006585446
6032	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.7907379737920126
6033	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	0.6458444529620466
6034	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.3663926287347867
6035	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	1.8107680568299893
6036	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	0.4681964399052636
6038	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	0.23154853930036512
6039	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-0.20317041235869276
6040	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	-1.1889872147414535
6041	Reactome::Pausing and recovery of Tat-mediated HIV elongation	BLD	discovery	0.29994950783138885
1001	Reactome::CS/DS degradation	BLD	discovery	-0.1080815041830967
1002	Reactome::CS/DS degradation	BLD	discovery	0.6700110160870468
1003	Reactome::CS/DS degradation	BLD	discovery	-0.37709430053276455
1004	Reactome::CS/DS degradation	BLD	discovery	0.5824842223985461
1005	Reactome::CS/DS degradation	BLD	discovery	0.9096184854232614
1006	Reactome::CS/DS degradation	BLD	discovery	2.431803616604235
1008	Reactome::CS/DS degradation	BLD	discovery	0.22307301839423357
1009	Reactome::CS/DS degradation	BLD	discovery	-0.46370217775209077
1013	Reactome::CS/DS degradation	BLD	discovery	0.5561802384685459
1014	Reactome::CS/DS degradation	BLD	discovery	1.8510484080884535
138001	Reactome::CS/DS degradation	BLD	discovery	-0.6001612734239127
138002	Reactome::CS/DS degradation	BLD	discovery	-0.876410536968294
138003	Reactome::CS/DS degradation	BLD	discovery	-0.737998743799484
138004	Reactome::CS/DS degradation	BLD	discovery	0.4726737043326726
23002	Reactome::CS/DS degradation	BLD	discovery	-1.489672415580976
23003	Reactome::CS/DS degradation	BLD	discovery	-0.9691062357958748
23005	Reactome::CS/DS degradation	BLD	discovery	-1.23467309538616
23006	Reactome::CS/DS degradation	BLD	discovery	0.681038013717091
23007	Reactome::CS/DS degradation	BLD	discovery	-2.1310761110620007
23009	Reactome::CS/DS degradation	BLD	discovery	-0.29577019301116986
23012	Reactome::CS/DS degradation	BLD	discovery	0.9569426835855427
5002	Reactome::CS/DS degradation	BLD	discovery	-0.17068268864534022
5003	Reactome::CS/DS degradation	BLD	discovery	0.5668626424226482
5004	Reactome::CS/DS degradation	BLD	discovery	1.0922531336709056
5006	Reactome::CS/DS degradation	BLD	discovery	1.209414983490144
5007	Reactome::CS/DS degradation	BLD	discovery	-0.12760847915297072
5008	Reactome::CS/DS degradation	BLD	discovery	-0.7196204144160812
5015	Reactome::CS/DS degradation	BLD	discovery	-0.6539178868703844
5016	Reactome::CS/DS degradation	BLD	discovery	-1.1494435928705955
5017	Reactome::CS/DS degradation	BLD	discovery	-0.769931091103164
5018	Reactome::CS/DS degradation	BLD	discovery	-0.5670802805337739
5019	Reactome::CS/DS degradation	BLD	discovery	-0.32104039591336886
5020	Reactome::CS/DS degradation	BLD	discovery	-0.8873226700396991
5021	Reactome::CS/DS degradation	BLD	discovery	0.15725562628989176
5022	Reactome::CS/DS degradation	BLD	discovery	-1.7758000311689488
5023	Reactome::CS/DS degradation	BLD	discovery	-0.19721640169263108
5024	Reactome::CS/DS degradation	BLD	discovery	-1.7644284398629626
5025	Reactome::CS/DS degradation	BLD	discovery	0.868956431662461
60001	Reactome::CS/DS degradation	BLD	discovery	0.585930159157935
60005	Reactome::CS/DS degradation	BLD	discovery	-0.20456773344598986
6001	Reactome::CS/DS degradation	BLD	discovery	0.7602945591830524
6002	Reactome::CS/DS degradation	BLD	discovery	0.5340113786497999
6003	Reactome::CS/DS degradation	BLD	discovery	0.6731123591704937
6004	Reactome::CS/DS degradation	BLD	discovery	-0.18251373818591368
6005	Reactome::CS/DS degradation	BLD	discovery	1.1643880765007866
6006	Reactome::CS/DS degradation	BLD	discovery	1.68265696511297
6007	Reactome::CS/DS degradation	BLD	discovery	2.7178163676335503
6008	Reactome::CS/DS degradation	BLD	discovery	1.231239249632942
6010	Reactome::CS/DS degradation	BLD	discovery	-1.1494435928705893
6012	Reactome::CS/DS degradation	BLD	discovery	0.07822880994122089
6013	Reactome::CS/DS degradation	BLD	discovery	0.36217399891491514
6014	Reactome::CS/DS degradation	BLD	discovery	0.12808002839372895
6016	Reactome::CS/DS degradation	BLD	discovery	-1.5732938142754944
6017	Reactome::CS/DS degradation	BLD	discovery	0.032972173834572883
6018	Reactome::CS/DS degradation	BLD	discovery	0.5999436353127932
6019	Reactome::CS/DS degradation	BLD	discovery	-0.483688610956546
6020	Reactome::CS/DS degradation	BLD	discovery	-1.0421600950949301
6021	Reactome::CS/DS degradation	BLD	discovery	0.09247201521336954
6022	Reactome::CS/DS degradation	BLD	discovery	-0.38513481963800716
6023	Reactome::CS/DS degradation	BLD	discovery	0.5305654418904233
6024	Reactome::CS/DS degradation	BLD	discovery	-1.0182682668964993
6025	Reactome::CS/DS degradation	BLD	discovery	0.4278765264606057
6026	Reactome::CS/DS degradation	BLD	discovery	-1.7890094554132778
6028	Reactome::CS/DS degradation	BLD	discovery	-0.8673362368352378
6029	Reactome::CS/DS degradation	BLD	discovery	0.07087747818786219
6030	Reactome::CS/DS degradation	BLD	discovery	0.3474713354081916
6031	Reactome::CS/DS degradation	BLD	discovery	0.726983837175617
6032	Reactome::CS/DS degradation	BLD	discovery	-0.42235093663941875
6033	Reactome::CS/DS degradation	BLD	discovery	-0.11497337770187431
6034	Reactome::CS/DS degradation	BLD	discovery	-0.15908136822205735
6035	Reactome::CS/DS degradation	BLD	discovery	2.549884382892636
6036	Reactome::CS/DS degradation	BLD	discovery	-0.4960939832903518
6038	Reactome::CS/DS degradation	BLD	discovery	0.09453957726900286
6039	Reactome::CS/DS degradation	BLD	discovery	-0.5930396707878446
6040	Reactome::CS/DS degradation	BLD	discovery	-1.1937813125080694
6041	Reactome::CS/DS degradation	BLD	discovery	1.441441391955697
1001	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-2.1823088030660993
1002	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-1.5195974628039772
1003	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.90229933142579
1004	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.1616219511328367
1005	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.09397805639094346
1006	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-2.983671090805745
1008	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-1.317850287054081
1009	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-1.8411069062301153
1013	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.32318044645447025
1014	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-2.363961638601864
138001	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.5775747935653941
138002	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.48019127530658295
138003	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.061827112048325764
138004	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.6599615884433463
23002	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.19002900261449812
23003	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.1691308887918024
23005	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.9879012207380063
23006	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.1393912652748911
23007	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.618038449175542
23009	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.10254459090328004
23012	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.9308332945298644
5002	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.8769804627559866
5003	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.35653705120993134
5004	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-1.2025087742249534
5006	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.7828120389314398
5007	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.29371579811942494
5008	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.442138940522135
5015	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.7447597041469918
5016	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.8966729161658324
5017	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.2428030855979389
5018	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.3818559198797413
5019	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.4304842231979404
5020	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.3700742909331403
5021	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.2157497580885936
5022	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-1.6747257692570883
5023	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.7892422277999556
5024	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.15546673744618705
5025	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.6718912809494263
60001	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.2235125189923657
60005	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.1968610782873058
6001	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.8977516649562758
6002	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.4247308963155762
6003	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.4749667468509107
6004	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.5964634733666818
6005	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.740338949299884
6006	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.37582761781549817
6007	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	1.7079554623901434
6008	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	2.1829856650522568
6010	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	2.004949810755036
6012	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.40677290174526587
6013	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.1036233396937236
6014	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.391374291560115
6016	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	1.427438473000845
6017	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.5340441070804672
6018	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.5525309000774695
6019	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	1.1593799745442992
6020	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.8495252484423622
6021	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.41227240538281723
6022	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.7394082640689066
6023	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.015737041178226562
6024	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.5860144164553373
6025	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.6241936628621851
6026	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	1.6946931978488133
6028	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.5128710180758861
6029	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.5537365604903131
6030	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.6075893922641908
6031	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.09598749041236436
6032	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.35935025883991023
6033	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.6582271296038108
6034	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.39177617836440054
6035	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.24307806077981794
6036	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	-0.012923833548247637
6038	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.5967384485485608
6039	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	2.714681907118234
6040	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	0.14984032218623575
6041	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	BLD	discovery	1.7602007469468919
1001	Reactome::Base Excision Repair	BLD	discovery	-0.3146108367613534
1002	Reactome::Base Excision Repair	BLD	discovery	0.21246290076214597
1003	Reactome::Base Excision Repair	BLD	discovery	-0.9654308371425193
1004	Reactome::Base Excision Repair	BLD	discovery	-0.22542818525356575
1005	Reactome::Base Excision Repair	BLD	discovery	0.6053786208978535
1006	Reactome::Base Excision Repair	BLD	discovery	1.0847887116585764
1008	Reactome::Base Excision Repair	BLD	discovery	-1.0440737207448356
1009	Reactome::Base Excision Repair	BLD	discovery	-0.9991410259899497
1013	Reactome::Base Excision Repair	BLD	discovery	-0.6131806992493471
1014	Reactome::Base Excision Repair	BLD	discovery	0.8142111072514758
138001	Reactome::Base Excision Repair	BLD	discovery	0.5393237192069247
138002	Reactome::Base Excision Repair	BLD	discovery	-0.5546785867052614
138003	Reactome::Base Excision Repair	BLD	discovery	0.32938178360008974
138004	Reactome::Base Excision Repair	BLD	discovery	-2.058921089553222
23002	Reactome::Base Excision Repair	BLD	discovery	-1.8162930721019057
23003	Reactome::Base Excision Repair	BLD	discovery	-2.435024386390337
23005	Reactome::Base Excision Repair	BLD	discovery	-0.9334274933000128
23006	Reactome::Base Excision Repair	BLD	discovery	-0.07394569106570711
23007	Reactome::Base Excision Repair	BLD	discovery	0.8821435384478383
23009	Reactome::Base Excision Repair	BLD	discovery	-2.2089527654868846
23012	Reactome::Base Excision Repair	BLD	discovery	1.531896760700928
5002	Reactome::Base Excision Repair	BLD	discovery	1.085983503162026
5003	Reactome::Base Excision Repair	BLD	discovery	0.9853223189960637
5004	Reactome::Base Excision Repair	BLD	discovery	0.7082160324451049
5006	Reactome::Base Excision Repair	BLD	discovery	1.1350979681789983
5007	Reactome::Base Excision Repair	BLD	discovery	-0.43289519560324696
5008	Reactome::Base Excision Repair	BLD	discovery	-0.43357793360521296
5015	Reactome::Base Excision Repair	BLD	discovery	1.7852352305581982
5016	Reactome::Base Excision Repair	BLD	discovery	-1.4329356839938294
5017	Reactome::Base Excision Repair	BLD	discovery	-0.2627227486113626
5018	Reactome::Base Excision Repair	BLD	discovery	-1.1496420842999777
5019	Reactome::Base Excision Repair	BLD	discovery	0.25846237364509916
5020	Reactome::Base Excision Repair	BLD	discovery	0.10612645695478304
5021	Reactome::Base Excision Repair	BLD	discovery	1.301088644908778
5022	Reactome::Base Excision Repair	BLD	discovery	-0.11819564781860892
5023	Reactome::Base Excision Repair	BLD	discovery	-1.1932093030509046
5024	Reactome::Base Excision Repair	BLD	discovery	-0.7112389447827826
5025	Reactome::Base Excision Repair	BLD	discovery	1.3771285898785675
60001	Reactome::Base Excision Repair	BLD	discovery	0.2428447418499653
60005	Reactome::Base Excision Repair	BLD	discovery	0.42342894337192993
6001	Reactome::Base Excision Repair	BLD	discovery	1.1326230429218356
6002	Reactome::Base Excision Repair	BLD	discovery	-0.5098312342006214
6003	Reactome::Base Excision Repair	BLD	discovery	2.6411326582821464
6004	Reactome::Base Excision Repair	BLD	discovery	0.28730805422847705
6005	Reactome::Base Excision Repair	BLD	discovery	0.3801604224968677
6006	Reactome::Base Excision Repair	BLD	discovery	0.06243122482847407
6007	Reactome::Base Excision Repair	BLD	discovery	0.43699836116115687
6008	Reactome::Base Excision Repair	BLD	discovery	1.5149989951520806
6010	Reactome::Base Excision Repair	BLD	discovery	1.2119059934010084
6012	Reactome::Base Excision Repair	BLD	discovery	1.0487316109293472
6013	Reactome::Base Excision Repair	BLD	discovery	0.1139779439774728
6014	Reactome::Base Excision Repair	BLD	discovery	0.17132793614323646
6016	Reactome::Base Excision Repair	BLD	discovery	-0.3579646998866613
6017	Reactome::Base Excision Repair	BLD	discovery	0.6937931921534205
6018	Reactome::Base Excision Repair	BLD	discovery	1.713206371349995
6019	Reactome::Base Excision Repair	BLD	discovery	-0.46750147807827136
6020	Reactome::Base Excision Repair	BLD	discovery	0.3022429480216539
6021	Reactome::Base Excision Repair	BLD	discovery	0.3724796199746695
6022	Reactome::Base Excision Repair	BLD	discovery	-1.8289237251384203
6023	Reactome::Base Excision Repair	BLD	discovery	-0.7053076583906446
6024	Reactome::Base Excision Repair	BLD	discovery	-0.41813098631056167
6025	Reactome::Base Excision Repair	BLD	discovery	1.4089612492205736
6026	Reactome::Base Excision Repair	BLD	discovery	-0.1255350813398332
6028	Reactome::Base Excision Repair	BLD	discovery	-0.14093935750935727
6029	Reactome::Base Excision Repair	BLD	discovery	0.2630708551584236
6030	Reactome::Base Excision Repair	BLD	discovery	-0.19163265415588954
6031	Reactome::Base Excision Repair	BLD	discovery	-0.3311672333091995
6032	Reactome::Base Excision Repair	BLD	discovery	-0.05807203251982698
6033	Reactome::Base Excision Repair	BLD	discovery	-0.6700613090387636
6034	Reactome::Base Excision Repair	BLD	discovery	-0.4810282247423709
6035	Reactome::Base Excision Repair	BLD	discovery	-0.33551968807178656
6036	Reactome::Base Excision Repair	BLD	discovery	-0.4703604434615354
6038	Reactome::Base Excision Repair	BLD	discovery	0.43879054841633564
6039	Reactome::Base Excision Repair	BLD	discovery	-0.7111962736576642
6040	Reactome::Base Excision Repair	BLD	discovery	0.2894416104846386
6041	Reactome::Base Excision Repair	BLD	discovery	-2.111406573454924
1001	Reactome::Transferrin endocytosis and recycling	BLD	discovery	2.1166589629047725
1002	Reactome::Transferrin endocytosis and recycling	BLD	discovery	-0.9456968806183803
1003	Reactome::Transferrin endocytosis and recycling	BLD	discovery	-0.5002540895449273
1004	Reactome::Transferrin endocytosis and recycling	BLD	discovery	-0.009540662139401088
1005	Reactome::Transferrin endocytosis and recycling	BLD	discovery	0.5392813432445996
1006	Reactome::Transferrin endocytosis and recycling	BLD	discovery	0.6012750877739802
1008	Reactome::Transferrin endocytosis and recycling	BLD	discovery	0.07103431372029982
1009	Reactome::Transferrin endocytosis and recycling	BLD	discovery	0.5690113133731223
1013	Reactome::Transferrin endocytosis and recycling	BLD	discovery	-0.8499190791247653
1014	Reactome::Transferrin endocytosis and recycling	BLD	discovery	-0.8615745787774263
138001	Reactome::Transferrin endocytosis and recycling	BLD	discovery	0.6810054622095694
138002	Reactome::Transferrin endocytosis and recycling	BLD	discovery	-0.7227221046544285
138003	Reactome::Transferrin endocytosis and recycling	BLD	discovery	-0.07373037037145591
138004	Reactome::Transferrin endocytosis and recycling	BLD	discovery	0.07187891514439532
23002	Reactome::Transferrin endocytosis and recycling	BLD	discovery	-0.10396710135445363
23003	Reactome::Transferrin endocytosis and recycling	BLD	discovery	-2.1838825683576193
23005	Reactome::Transferrin endocytosis and recycling	BLD	discovery	-0.5582782073809948
23006	Reactome::Transferrin endocytosis and recycling	BLD	discovery	0.12491988457824797
23007	Reactome::Transferrin endocytosis and recycling	BLD	discovery	-0.4605578226119511
23009	Reactome::Transferrin endocytosis and recycling	BLD	discovery	0.06225045890958626
23012	Reactome::Transferrin endocytosis and recycling	BLD	discovery	-1.1075225134770719
5002	Reactome::Transferrin endocytosis and recycling	BLD	discovery	-1.0447686276659947
5003	Reactome::Transferrin endocytosis and recycling	BLD	discovery	1.081684377805408
5004	Reactome::Transferrin endocytosis and recycling	BLD	discovery	-0.0032906116010228918
5006	Reactome::Transferrin endocytosis and recycling	BLD	discovery	-0.7051543950330259
5007	Reactome::Transferrin endocytosis and recycling	BLD	discovery	-0.11883208641870678
5008	Reactome::Transferrin endocytosis and recycling	BLD	discovery	0.6318496593266063
5015	Reactome::Transferrin endocytosis and recycling	BLD	discovery	0.6477281660998018
5016	Reactome::Transferrin endocytosis and recycling	BLD	discovery	-1.5185055664469926
5017	Reactome::Transferrin endocytosis and recycling	BLD	discovery	-0.06393299385182452
5018	Reactome::Transferrin endocytosis and recycling	BLD	discovery	-1.1164752885725915
5019	Reactome::Transferrin endocytosis and recycling	BLD	discovery	0.2522857793334153
5020	Reactome::Transferrin endocytosis and recycling	BLD	discovery	-0.3137660951023597
