view	feature	mean_discovery	sd_discovery
BLD	Reactome::Metalloprotease DUBs	0.014607322837969864	1.0258478149413999
BLD	Reactome::Formation of the beta-catenin:TCF transactivating complex	-0.01754982222898122	1.025834759850524
BLD	Reactome::Bicarbonate transporters	-0.0045912929490483	1.0257499720130538
BLD	Reactome::Protein folding	0.0008467996036840769	1.0257376260064697
BLD	Reactome::Modulation by Mtb of host immune system	-0.0027368312511574615	1.025676469334332
BLD	Reactome::RNA Polymerase III Transcription	-0.006361515898761699	1.0256747214157864
BLD	Reactome::RNA Polymerase III Abortive And Retractive Initiation	-0.006361515898761699	1.0256747214157864
BLD	Reactome::FRS-mediated FGFR4 signaling	-0.004506812423235956	1.0256364945830165
BLD	Reactome::Gap-filling DNA repair synthesis and ligation in GG-NER	-0.00999216379568256	1.0256361208138867
BLD	Reactome::Dissolution of Fibrin Clot	-0.004515269568645672	1.025455460997824
BLD	Reactome::Acetylcholine regulates insulin secretion	0.012477606900172453	1.0253795666405794
BLD	Reactome::Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation	-0.023053313541723165	1.0251457380904792
BLD	Hallmark::HALLMARK_INFLAMMATORY_RESPONSE	0.006338538106674468	1.0251345832605654
BLD	Reactome::NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10	0.005175660924674505	1.0251282881676693
BLD	Reactome::Deactivation of the beta-catenin transactivating complex	0.004948755418065229	1.0250759925135635
BLD	Reactome::Downregulation of TGF-beta receptor signaling	0.0018872297928579334	1.0250481136530063
BLD	Reactome::Signaling by WNT	0.02098484956588146	1.024930822470832
BLD	Reactome::Maturation of TCA enzymes and regulation of TCA cycle	-0.006834450729093745	1.024917873786267
BLD	Reactome::Cytosolic iron-sulfur cluster assembly	0.025294258524468233	1.0248342096418332
BLD	Reactome::Type I hemidesmosome assembly	-0.017542833745185206	1.0248185336564417
BLD	Reactome::Formation of WDR5-containing histone-modifying complexes	-0.01935134759490756	1.0248090671487964
BLD	Reactome::Gap-filling DNA repair synthesis and ligation in TC-NER	0.01232360932342053	1.0246965598848041
BLD	Reactome::RAF activation	0.010484205960015763	1.024694454004202
BLD	Reactome::APOBEC3G mediated resistance to HIV-1 infection	0.008326313798550575	1.024620355531056
BLD	Reactome::Selective autophagy	-0.013247904952878984	1.0245630868808493
BLD	Reactome::Metabolism of nitric oxide: NOS3 activation and regulation	-0.00645862112858213	1.024449737417918
BLD	Reactome::PKR-mediated signaling	-0.025745682618762988	1.024436138291628
BLD	Reactome::Co-stimulation by CD28	0.028394287891702123	1.0244348104601058
BLD	Reactome::Metal ion SLC transporters	0.0006473674658073455	1.024417798707162
BLD	Reactome::NOTCH4 Activation and Transmission of Signal to the Nucleus	0.025120501897953427	1.0243979176250775
BLD	Reactome::DNA methylation	0.004620958122055244	1.0243743497223456
BLD	Reactome::Dual Incision in GG-NER	0.005803911062513408	1.0243651371261584
BLD	Reactome::Regulation of FZD by ubiquitination	0.0027331437459370803	1.0242921877964535
BLD	Reactome::Signaling by FGFR2 in disease	-0.010402355131578018	1.024277763759669
BLD	cell_state::NK_cell	0.007160168453491395	1.0242632820133482
BLD	Reactome::Hyaluronan degradation	0.013524055517243816	1.024076630074323
BLD	Reactome::Disorders of Developmental Biology	-0.0075019196099072065	1.024041637723652
BLD	Reactome::Transcription of the HIV genome	0.01040785951693715	1.0240085128899783
BLD	Reactome::Mitochondrial iron-sulfur cluster biogenesis	-0.010125104596105536	1.0239778101155206
BLD	Reactome::GPVI-mediated activation cascade	-0.030440349132418682	1.0239777634119613
BLD	Reactome::Association of TriC/CCT with target proteins during biosynthesis	0.01095325316491818	1.0238906479021548
BLD	Reactome::SUMOylation of transcription factors	0.016082608128519617	1.0238238037301726
BLD	Reactome::Keratan sulfate/keratin metabolism	0.02152448163775721	1.0238218202585305
BLD	Reactome::Signaling by SCF-KIT	0.012579419720760383	1.0237821548434474
BLD	Reactome::Thromboxane signalling through TP receptor	0.01576818608896932	1.0236945196446945
BLD	Reactome::G1 Phase	0.0028764349695543177	1.0236855883428395
BLD	Reactome::Cyclin D associated events in G1	0.0028764349695543177	1.0236855883428395
BLD	Reactome::Signaling by FGFR2	-0.002837368750314545	1.0236679294741107
BLD	Reactome::Glycerophospholipid biosynthesis	0.014607565646707963	1.023603455599002
BLD	Hallmark::HALLMARK_ESTROGEN_RESPONSE_LATE	-0.0011962662254525528	1.023587669078288
BLD	Reactome::FRS-mediated FGFR1 signaling	0.008672670434163629	1.0235740889647404
BLD	Hallmark::HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.0020654482079278703	1.0235649798545656
BLD	Reactome::PRC2 methylates histones and DNA	-0.010187278107879697	1.023455369962561
BLD	Reactome::eNOS activation	-0.008899345969833822	1.0234512094783579
BLD	Reactome::PCNA-Dependent Long Patch Base Excision Repair	-0.004653306774778905	1.023443209328885
BLD	Reactome::Transcription-Coupled Nucleotide Excision Repair (TC-NER)	0.007159562629770868	1.023334514496289
BLD	Hallmark::HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.008465922782810449	1.0232112968679854
BLD	Reactome::Keratan sulfate biosynthesis	0.02733868385342846	1.0230162303488164
BLD	Reactome::Negative regulation of MAPK pathway	0.024821005643341176	1.0229565521897275
BLD	Reactome::Ephrin signaling	0.005945842898390453	1.0229563604413572
BLD	Reactome::Activated NTRK2 signals through FRS2 and FRS3	-0.020020125631332646	1.0229485380991705
BLD	Reactome::Interaction of NuRD complexes with transcription factors	-0.02434140568369386	1.0229475869414755
BLD	Reactome::Pentose phosphate pathway	-0.0017684272336950218	1.0229451375086012
BLD	Reactome::NuRD complex assembly	-0.022759381403179336	1.0229228360785536
BLD	Reactome::Interleukin-6 family signaling	0.0035208024987366453	1.0228645371806662
BLD	Reactome::Glucocorticoid biosynthesis	-0.0002866981718684534	1.022862064960323
BLD	Reactome::Synthesis of PIPs at the late endosome membrane	-0.015925242224135692	1.0228295980350561
BLD	Reactome::Toll Like Receptor 9 (TLR9) Cascade	-0.002362121118545284	1.0228209277023252
BLD	Reactome::Entry of Influenza Virion into Host Cell via Endocytosis	-0.006166138871324436	1.0227805699957186
BLD	Reactome::MyD88 dependent cascade initiated on endosome	0.0015639673990441845	1.0227362057497436
BLD	Reactome::Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3	0.004865989315665778	1.0227003973155413
BLD	Reactome::RHOBTB2 GTPase cycle	-0.006055728243110879	1.0226728224146107
BLD	Reactome::WNT5A-dependent internalization of FZD2, FZD5 and ROR2	0.022647892990772824	1.022630382601563
BLD	Reactome::Resolution of Abasic Sites (AP sites)	0.020283449502019386	1.0225681680131762
BLD	Reactome::Establishment of Sister Chromatid Cohesion	-0.009737371601893214	1.0225608157494916
BLD	Reactome::Josephin domain DUBs	0.0031127002401004646	1.022437868519881
BLD	Reactome::Cargo concentration in the ER	0.017183630806714166	1.0223238514097226
BLD	Reactome::Transcriptional regulation by small RNAs	0.004743882591299798	1.0222874908080222
BLD	Hallmark::HALLMARK_MYC_TARGETS_V2	-0.014471615627048726	1.0222543499349241
BLD	Reactome::Activation of RAC1	-0.007786182624752109	1.0222120551736436
BLD	Reactome::Toll Like Receptor 7/8 (TLR7/8) Cascade	-0.00024561265361793786	1.0221537780493422
BLD	Reactome::ABC transporters in lipid homeostasis	-0.024468656603056388	1.0220555209305837
BLD	Reactome::Formation of Incision Complex in GG-NER	-0.0004628157373291095	1.0220083063039263
BLD	Reactome::Apoptotic execution phase	0.005353898837054323	1.022002590991281
BLD	Reactome::Downstream signaling of activated FGFR2	-0.01620965752439789	1.0218940188576873
BLD	Reactome::Maternal to zygotic transition (MZT)	-0.011143971004208867	1.0218909005625436
BLD	Reactome::Activation of anterior HOX genes in hindbrain development during early embryogenesis	0.004931942547612822	1.0218451948637453
BLD	Reactome::Activation of HOX genes during differentiation	0.004931942547612822	1.0218451948637453
BLD	Reactome::RHO GTPases activate PKNs	0.00759535975409763	1.0218023279063722
BLD	Reactome::TFAP2 (AP-2) family regulates transcription of growth factors and their receptors	0.026570841268037368	1.0217900711267192
BLD	Reactome::Formation of the anterior neural plate	-0.015426728007111817	1.021764719687896
BLD	Reactome::EPHB-mediated forward signaling	0.018176881258164145	1.021729383945433
BLD	Reactome::Beta-catenin independent WNT signaling	-0.017518871985324272	1.0216123247666689
BLD	Reactome::tRNA modification in the mitochondrion	0.025935042498015766	1.021524431724266
BLD	Reactome::RNA Polymerase III Transcription Termination	-0.0030065092359674015	1.0215220836719379
BLD	Reactome::TRAF6 mediated NF-kB activation	0.019452076994458434	1.0215152293043548
BLD	Reactome::p75NTR signals via NF-kB	0.008023900174513144	1.0214119134748014
BLD	Reactome::Regulation of gene expression by Hypoxia-inducible Factor	-0.031230349406813514	1.0213414240972638
BLD	Reactome::JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1	-0.0029146239130659	1.0212904185847163
BLD	Reactome::Defective pyroptosis	-0.005806129834359461	1.0212719196231197
BLD	Reactome::Diseases associated with N-glycosylation of proteins	0.01841601754081444	1.0212673270475825
BLD	Reactome::Sensory perception of taste	-0.004694488878817594	1.0212392156986312
BLD	Reactome::CHD3, CHD4, CHD5 subfamily	-0.025096782475365776	1.0212329155240745
BLD	Hallmark::HALLMARK_KRAS_SIGNALING_UP	0.008457130863092127	1.0212259519162636
BLD	Reactome::MAP3K8 (TPL2)-dependent MAPK1/3 activation	0.0076276909110937425	1.0211622562524654
BLD	Reactome::Interleukin-2 signaling	0.006924603199804463	1.0211614155089235
BLD	Reactome::TAK1-dependent IKK and NF-kappa-B activation	-0.006280482144755192	1.0210923910009642
BLD	cell_state::T_cells	-0.02444255377684164	1.021085858226862
BLD	Reactome::Lewis blood group biosynthesis	0.007507886436776219	1.021053445433221
BLD	Reactome::Negative regulation of NMDA receptor-mediated neuronal transmission	0.031219519352762647	1.021046624266634
BLD	Reactome::Interleukin-10 signaling	0.021218705634637212	1.0210369218159534
BLD	Reactome::Synthesis of PE	-0.013397823965539022	1.0209701091695873
BLD	Reactome::The activation of arylsulfatases	-0.006890429665346563	1.0209617607433836
BLD	Reactome::TNFs bind their physiological receptors	0.009699592914483062	1.0209405296301535
BLD	Reactome::Tat-mediated HIV elongation arrest and recovery	0.0007885845196569243	1.0209364015577997
BLD	Reactome::Pausing and recovery of Tat-mediated HIV elongation	0.0007885845196569243	1.0209364015577997
BLD	Reactome::CS/DS degradation	-0.013374750029931586	1.0209261203747637
BLD	Reactome::InlA-mediated entry of Listeria monocytogenes into host cells	-0.019428793777029114	1.0208987386734465
BLD	Reactome::Base Excision Repair	0.023854193938440085	1.0208549903147683
BLD	Reactome::Transferrin endocytosis and recycling	-0.010290712099049812	1.0208157762553332
BLD	Reactome::RAS processing	0.01953088469474288	1.0208064633524632
BLD	Reactome::Prostacyclin signalling through prostacyclin receptor	-0.0007463242137164502	1.0207788023329567
BLD	Reactome::Chaperonin-mediated protein folding	0.0025562336835245367	1.0207165684793058
BLD	Reactome::Negative regulation of FGFR2 signaling	0.0027686592755629736	1.0206476467463896
BLD	Reactome::CTNNB1 T41 mutants aren't phosphorylated	0.028571695240541782	1.0205959835000775
BLD	Reactome::CTNNB1 S33 mutants aren't phosphorylated	0.028571695240541782	1.0205959835000775
BLD	Reactome::Signaling by CTNNB1 phospho-site mutants	0.028571695240541782	1.0205959835000775
BLD	Reactome::Signaling by GSK3beta mutants	0.028571695240541782	1.0205959835000775
BLD	Reactome::CTNNB1 S37 mutants aren't phosphorylated	0.028571695240541782	1.0205959835000775
BLD	Reactome::CTNNB1 S45 mutants aren't phosphorylated	0.028571695240541782	1.0205959835000775
BLD	pathway::Complement	-0.01246820156822377	1.0205934049216019
BLD	Reactome::Packaging Of Telomere Ends	0.010235958979317927	1.0205740972835955
BLD	Reactome::Mitochondrial tRNA aminoacylation	-0.021770022041677616	1.0205532124919638
BLD	Reactome::Suppression of apoptosis	0.023381771230447147	1.0205142587330822
BLD	Reactome::Metabolism of nucleotides	-0.002222338032560208	1.020469375572486
BLD	Reactome::Laminin interactions	-0.0232445956908697	1.0204641375191288
BLD	Reactome::SHC-mediated cascade:FGFR3	0.013099290570457375	1.020402101746039
BLD	Reactome::Signal attenuation	-0.028241298496884903	1.0203817639729829
BLD	Reactome::Interleukin-2 family signaling	-0.025170810723180007	1.0203218234667513
BLD	Reactome::TP53 Regulates Transcription of DNA Repair Genes	0.01834923908846747	1.0203060165214284
BLD	Reactome::Recognition of DNA damage by PCNA-containing replication complex	-0.013278396102808706	1.0202909599952805
BLD	Reactome::Diseases associated with O-glycosylation of proteins	0.02264264828861561	1.0202203371581955
BLD	Reactome::Intraflagellar transport	0.0010518322909678956	1.0202121709076326
BLD	Reactome::Citric acid cycle (TCA cycle)	-0.00937097732116867	1.0201392967955014
BLD	Reactome::Formation of Senescence-Associated Heterochromatin Foci (SAHF)	0.012625237493267927	1.0201335698386658
BLD	Reactome::p75NTR recruits signalling complexes	0.007121714467869659	1.0201185785684526
BLD	Reactome::alpha-linolenic acid (ALA) metabolism	0.008788911551652368	1.0201099653282641
BLD	Reactome::alpha-linolenic (omega3) and linoleic (omega6) acid metabolism	0.008788911551652368	1.0201099653282641
BLD	Reactome::HIV elongation arrest and recovery	-0.0037949384502391297	1.020099253663953
BLD	Reactome::Pausing and recovery of HIV elongation	-0.0037949384502391297	1.020099253663953
BLD	cell_state::Th17_like	-0.002961648253822429	1.020097119995179
BLD	Reactome::Regulation of KIT signaling	0.02080618209710003	1.0200826265811553
BLD	Reactome::Selenocysteine synthesis	-0.02888112997029636	1.02003701778642
BLD	Reactome::Eukaryotic Translation Elongation	-0.028923771406187654	1.0200180402985697
BLD	Reactome::Signaling by Leptin	-0.0097133836307038	1.0200121172697902
BLD	Reactome::Aspartate and asparagine metabolism	0.0022978961699265197	1.0199566429298794
BLD	Reactome::SARS-CoV-2 targets host intracellular signalling and regulatory pathways	0.03469520347616911	1.0199445429624057
BLD	Reactome::Inhibition of DNA recombination at telomere	0.005714581927338781	1.0199175042626927
BLD	Hallmark::HALLMARK_FATTY_ACID_METABOLISM	0.005274172405949427	1.0199122581543252
BLD	Reactome::Gastrin-CREB signalling pathway via PKC and MAPK	0.03000175661762202	1.019900307491943
BLD	Reactome::Glycosaminoglycan metabolism	0.02101805831866369	1.0198928306821482
BLD	Reactome::HIV Infection	-0.0279261376816901	1.019855386201226
BLD	Reactome::Signaling by KIT in disease	0.006714777972801411	1.0198070902617307
BLD	Reactome::Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	0.006714777972801411	1.0198070902617307
BLD	Reactome::Degradation of cysteine and homocysteine	0.026801484710168716	1.0198019280337074
BLD	Reactome::Phosphorylation and nuclear translocation of the CRY:PER:kinase complex	0.00900028718639525	1.0197664068582608
BLD	Reactome::Purine salvage	0.03635197772019685	1.0197469853170764
BLD	Reactome::Chromatin modifications during the maternal to zygotic transition (MZT)	0.01023238993621573	1.0197185831788642
BLD	Reactome::Early Phase of HIV Life Cycle	0.016197944991055674	1.0197182753118286
BLD	Reactome::Formation of the embryonic stem cell BAF (esBAF) complex	0.014673826500678748	1.019688622287736
BLD	Reactome::Prefoldin mediated transfer of substrate  to CCT/TriC	-0.026968447608849207	1.0196396881539613
BLD	Reactome::Amyloid fiber formation	0.007246781178531526	1.0196149797035712
BLD	Reactome::SHC1 events in ERBB4 signaling	0.027119885287108965	1.0196012171351405
BLD	Reactome::ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA	-0.02975889554260161	1.0195714382523895
BLD	Reactome::Acyl chain remodelling of PE	-0.004306501104430666	1.0195590209004657
BLD	Reactome::Zinc influx into cells by the SLC39 gene family	0.019423272399323146	1.0195451081854214
BLD	Reactome::Acyl chain remodelling of PC	0.01853660840647525	1.01954439226499
BLD	Reactome::TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway	0.022389337083245815	1.01954026470296
BLD	Reactome::Downregulation of ERBB2 signaling	0.036414744185227145	1.0195173201081253
BLD	Reactome::Glutamate and glutamine metabolism	0.011233530235378758	1.0195172578138574
BLD	Reactome::Defects in vitamin and cofactor metabolism	0.015873717043199273	1.0194972718333601
BLD	Reactome::Synthesis of pyrophosphates in the cytosol	0.02724693886014836	1.0194167742208855
BLD	Reactome::Termination of O-glycan biosynthesis	0.018058882933991795	1.019407458897191
BLD	Reactome::Signaling by activated point mutants of FGFR1	0.029028061946574743	1.0193980599670052
BLD	Reactome::Negative regulation of FGFR3 signaling	0.020249136945925415	1.0193973265672187
BLD	Reactome::Diseases of carbohydrate metabolism	0.019609597396699364	1.0193756450188618
BLD	Reactome::Regulation of endogenous retroelements by the Human Silencing Hub (HUSH) complex	-0.01340757422294287	1.0193297073269492
BLD	Reactome::Regulation of PTEN gene transcription	0.006241942329324764	1.0193054012452099
BLD	Reactome::Cellular response to starvation	-0.025517144602904416	1.0192931917010892
BLD	Reactome::Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs)	-0.006624813368890793	1.0192892778710037
BLD	pathway::Hypoxia	0.011182900058481942	1.01926131254374
BLD	Reactome::Glucose metabolism	-0.0007064837553824578	1.0192372656543667
BLD	Reactome::WNT5A-dependent internalization of FZD4	0.014432431707301189	1.0192250352086636
BLD	Reactome::Replacement of protamines by nucleosomes in the male pronucleus	0.008668046074329135	1.0191988393218154
BLD	Reactome::L13a-mediated translational silencing of Ceruloplasmin expression	-0.03054108343682983	1.0191957843836996
BLD	Reactome::Fatty acyl-CoA biosynthesis	-0.015189387659204306	1.0191893984934919
BLD	Reactome::Dengue Virus Attachment and Entry	0.020249576117456022	1.0191746422610592
BLD	Reactome::Unfolded Protein Response (UPR)	-0.01373876953230938	1.019169696399368
BLD	Reactome::Peptide chain elongation	-0.03034915265554088	1.019136258157278
BLD	Reactome::Formation of a pool of free 40S subunits	-0.030491211770181496	1.0191235219016779
BLD	Reactome::Intrinsic Pathway for Apoptosis	0.01338043589669324	1.0191093248442389
BLD	Reactome::Mitochondrial mRNA modification	-0.025120798070197226	1.0190820325475891
BLD	Reactome::Circadian clock	-0.014177060882813392	1.019077506894828
BLD	Reactome::Eukaryotic Translation Termination	-0.03022853074485383	1.0190471352752115
BLD	Reactome::Dectin-2 family	0.02397005074358995	1.0190197632103277
BLD	Reactome::Branched-chain amino acid catabolism	0.01046753198308756	1.0190149423456394
BLD	Reactome::Bacterial Infection Pathways	0.03507356781474505	1.0190104348936426
BLD	Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA	-0.03020878432208418	1.0189772628883471
BLD	Reactome::GTP hydrolysis and joining of the 60S ribosomal subunit	-0.03089309795674557	1.018966871939361
BLD	Reactome::Sulfur amino acid metabolism	-0.005503989560804825	1.0189554032728627
BLD	Reactome::Synthesis of IP2, IP, and Ins in the cytosol	-0.01784822408119899	1.0189220579014424
BLD	Reactome::MAPK3 (ERK1) activation	-0.00986738663270375	1.0189204813365358
BLD	Reactome::Viral mRNA Translation	-0.030594009802117784	1.0188948627561705
BLD	Reactome::Formation of the ureteric bud	-0.0037262208867955273	1.0188944788007523
BLD	Reactome::RND2 GTPase cycle	-0.012357442748534444	1.0188695544500743
BLD	Reactome::Protein localization	-0.004256800939150818	1.01886251201278
BLD	Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	-0.03038127847284896	1.0188472754422204
BLD	Reactome::The canonical retinoid cycle in rods (twilight vision)	0.0037931873329933394	1.0188451709769462
BLD	Reactome::GABA receptor activation	0.014563625707337234	1.018819869171035
BLD	Reactome::RNA Polymerase II Pre-transcription Events	0.00418951566483224	1.0187963452139277
BLD	Reactome::Mitotic Telophase/Cytokinesis	-0.015348748795938677	1.0187547931984005
BLD	Reactome::ChAHP complex assembly	0.0036634190713163953	1.018710755886458
BLD	Reactome::Calcitonin-like ligand receptors	0.036371368784404334	1.0187082046886038
BLD	Reactome::Formation of the posterior neural plate	0.03726272689513249	1.0187051968093666
BLD	Reactome::TP53 Regulates Transcription of Cell Death Genes	0.01835785592532471	1.0186906331988432
BLD	cell_state::Fibroblast	0.04039699678000276	1.0185798638100914
BLD	Reactome::Beta-oxidation of very long chain fatty acids	-0.0036689597582315677	1.0185442449065127
BLD	Reactome::Influenza Viral RNA Transcription and Replication	-0.032517932825811134	1.018519726083725
BLD	Reactome::Nonsense-Mediated Decay (NMD)	-0.029580455377507576	1.0185008424782722
BLD	Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	-0.029580455377507576	1.0185008424782722
BLD	Reactome::VEGFR2 mediated vascular permeability	0.015221129432006354	1.0185005903700175
BLD	Reactome::Meiosis	-0.024423637607757846	1.0184786919242879
BLD	Reactome::Senescence-Associated Secretory Phenotype (SASP)	-0.0015718359530196657	1.0184575734949899
BLD	Reactome::Purine ribonucleoside monophosphate biosynthesis	-0.028304005614265406	1.0184400265810072
BLD	Reactome::Formation of the non-canonical BAF (ncBAF) complex	-0.007620107300718305	1.0184382772660128
BLD	Reactome::RNA Polymerase I Promoter Opening	0.010545427330584348	1.018389033064078
BLD	Reactome::Cargo recognition for clathrin-mediated endocytosis	0.026422380938808068	1.018364656721565
BLD	Reactome::Signaling by Hedgehog	-0.0064842750617710165	1.018338944779931
BLD	Reactome::G-protein activation	-0.003761048863346225	1.0183131890375916
BLD	Reactome::Metabolism of carbohydrates and carbohydrate derivatives	0.022825335234927906	1.018242373499351
BLD	Reactome::Maturation of hRSV A proteins	-0.005155730098176857	1.0182132118750193
BLD	cell_state::CD8_TRM	0.007425217679777137	1.018170967132057
BLD	Reactome::Netrin-1 signaling	0.024721186724538217	1.0181671637684608
BLD	Reactome::Nuclear RNA decay	-0.03559624622547546	1.0181531417267107
BLD	Reactome::IL-6-type cytokine receptor ligand interactions	0.0038569220850821857	1.018144536045337
BLD	Reactome::ERK/MAPK targets	0.030900016184290117	1.0181409744208538
BLD	Reactome::Cellular Senescence	-0.01054755268223909	1.0181250079637862
BLD	Reactome::Recognition and association of DNA glycosylase with site containing an affected pyrimidine	0.01782925745193389	1.018116621529022
BLD	Reactome::Depyrimidination	0.01782925745193389	1.018116621529022
BLD	Reactome::Cleavage of the damaged pyrimidine	0.01782925745193389	1.018116621529022
BLD	Reactome::Insulin receptor signalling cascade	-0.015013426316728123	1.0180891508207248
BLD	Reactome::Signaling by Insulin receptor	-0.01585170976165305	1.018081296629254
BLD	Reactome::tRNA-derived small RNA (tsRNA or tRNA-related fragment, tRF) biogenesis	0.01169012447183181	1.0180556010587294
BLD	Reactome::Eukaryotic Translation Initiation	-0.031177141447804643	1.0180261503733898
BLD	Reactome::Cap-dependent Translation Initiation	-0.031177141447804643	1.0180261503733898
BLD	Reactome::Strand-asynchronous mitochondrial DNA replication	0.023963674726491916	1.017969362338758
BLD	Reactome::Signaling by NOTCH	0.010672925010702567	1.0179070365343204
BLD	Reactome::Zinc transporters	0.01760218076522505	1.0178672642663262
BLD	Reactome::HCMV Infection	-0.015890028332770593	1.0177926371040957
BLD	Reactome::Dual incision in TC-NER	-0.0008932351042991244	1.0177848266710303
BLD	Reactome::IRE1alpha activates chaperones	0.003926065241111259	1.017778254724061
BLD	Reactome::Sialic acid metabolism	0.014297229463511663	1.017773662632938
BLD	Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency	-0.029702965661728482	1.017758332867936
BLD	Reactome::MTOR signalling	0.010684793576712717	1.017672131865365
BLD	Reactome::AXIN missense mutants destabilize the destruction complex	0.03558060592338935	1.0176627826504543
BLD	Reactome::Signaling by AMER1 mutants	0.03558060592338935	1.0176627826504543
BLD	Reactome::APC truncation mutants have impaired AXIN binding	0.03558060592338935	1.0176627826504543
BLD	Reactome::Signaling by APC mutants	0.03558060592338935	1.0176627826504543
BLD	Reactome::Truncations of AMER1 destabilize the destruction complex	0.03558060592338935	1.0176627826504543
BLD	Reactome::Signaling by AXIN mutants	0.03558060592338935	1.0176627826504543
BLD	Reactome::Glycosphingolipid biosynthesis	0.00710988350182193	1.0176484719375707
BLD	Reactome::CHD6, CHD7, CHD8, CHD9 subfamily	-8.678595316420843e-05	1.017642695316327
BLD	Reactome::HDACs deacetylate histones	-0.007510960493903866	1.0176414000194667
BLD	cell_state::Monocytes_macrophages	0.029117249976704285	1.0176399270754735
BLD	Reactome::Protein-protein interactions at synapses	0.036002972954563395	1.0176258724484273
BLD	Reactome::TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	0.007473466982712714	1.017593341885869
BLD	Reactome::Toll-like Receptor Cascades	0.007905429092455415	1.0175264190214552
BLD	cell_state::T17_Th17	-0.007238892431211841	1.0174978504669165
BLD	Reactome::Hyaluronan metabolism	0.02135105457168078	1.0174943785012063
BLD	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	-0.028206205900989295	1.0174478461369167
BLD	Reactome::XBP1(S) activates chaperone genes	0.007993372687382814	1.017431780111482
BLD	Reactome::Folding of actin by CCT/TriC	-0.01972758501259452	1.0174106818243662
BLD	Reactome::Toll Like Receptor TLR6:TLR2 Cascade	0.010285374081716878	1.0173767352468521
BLD	Reactome::Toll Like Receptor TLR1:TLR2 Cascade	0.010285374081716878	1.0173767352468521
BLD	Reactome::Toll Like Receptor 2 (TLR2) Cascade	0.010285374081716878	1.0173767352468521
BLD	Reactome::MyD88:MAL(TIRAP) cascade initiated on plasma membrane	0.010285374081716878	1.0173767352468521
BLD	Reactome::Ethanol oxidation	-0.012609324380036492	1.0173760078259813
BLD	Reactome::NOTCH2 Activation and Transmission of Signal to the Nucleus	0.018813378521509543	1.0173673420019809
BLD	Reactome::Respiratory syncytial virus (RSV) genome replication, transcription and translation	-0.010288450144569892	1.0173343879898582
BLD	Reactome::Class I peroxisomal membrane protein import	-0.012226886245223839	1.0173311027857128
BLD	Reactome::Phosphorylation of CLOCK, acetylation of BMAL1 (ARNTL) at target gene promoters	-0.03206659746374056	1.0173050715254075
BLD	Reactome::Negative regulation of TCF-dependent signaling by WNT ligand antagonists	0.012521070171146393	1.0172644504364086
BLD	Reactome::Keratan sulfate degradation	-0.014543503686752583	1.0172507813295666
BLD	Reactome::Azathioprine ADME	0.005020746481086706	1.0172244203164684
BLD	Reactome::Regulation of expression of SLITs and ROBOs	-0.03131910403719884	1.0172164930963135
BLD	Reactome::Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	-0.02556393499095591	1.0171736147033124
BLD	Reactome::Signaling by ROBO receptors	-0.034164798935639236	1.017139495866707
BLD	Reactome::AKT phosphorylates targets in the cytosol	0.02839914489739092	1.017130235601404
BLD	Reactome::Chemokine receptors bind chemokines	0.026840280664328538	1.0171074332432788
BLD	Reactome::Translation initiation complex formation	-0.025606587876354964	1.0170988235817366
BLD	Reactome::Regulation of signaling by CBL	-0.006125092353640406	1.0170866970609649
BLD	Reactome::Nucleosome assembly	-0.016680690732532966	1.0170703865435442
BLD	Reactome::Deposition of new CENPA-containing nucleosomes at the centromere	-0.016680690732532966	1.0170703865435442
BLD	pathway::Endothelial_activation	0.030032877739331464	1.0170483610812453
BLD	cell_state::Endothelial	0.030032877739331464	1.0170483610812453
BLD	Reactome::Caspase activation via extrinsic apoptotic signalling pathway	0.0069003313414382015	1.0170459997355226
BLD	Reactome::Binding and entry of HIV virion	-0.016336461787521624	1.0170450946735512
BLD	Reactome::Signaling by activated point mutants of FGFR3	0.01649353712455115	1.0170381591748652
BLD	Reactome::FGFR3 mutant receptor activation	0.01649353712455115	1.0170381591748652
BLD	Reactome::DS-GAG biosynthesis	0.027948351497673513	1.017035791455805
BLD	Reactome::Ribosomal scanning and start codon recognition	-0.025782366521644198	1.0170258078015038
BLD	Reactome::TRIF (TICAM1)-mediated TLR4 signaling	0.009459385198677705	1.0170216264502467
